x,y,title,tokens,word
-0.04197274,0.028010994,"este viejo cabrón, así yo vea deshecho el **corazón** de Galatea ! [UNK] Esto dice y así lamenta","este viejo cabrón, así yo vea desh-echo el **corazón** de Gala-tea ! [UNK] Esto dice y así lamenta",corazón
-0.035973623,-0.064344764,"ba con lágrimas su suerte, juntando la **cabeza** al verde sauce. Hería con sus","ba con lágrimas su suerte, junta-n-do la **cabeza** al verde sa-uc-e. Her-ía con sus",cabeza
-0.044698477,0.030069645,qué dolor se iguala a la pasión de un **corazón** amante cuya sencilla fe no es conocida ? [UNK] Nis,qué dolor se igual-a a la pasión de un **corazón** amante cuya sencilla fe no es conocida ? [UNK] Nis,corazón
-0.045214914,0.031478003,"aun viven en tus ojos. No es mío el **corazón**, porque os lo he dado, ni vuestro porque","aun viven en tus ojos. No es mío el **corazón**, porque os lo he dado, ni vuestro porque",corazón
-0.04575317,0.03465291,", ni en otra es acogido ¿ adónde alberga el **corazón** cuitado ? Amor, que ni por fuerza,",", ni en otra es acogido ¿ adónde alberga el **corazón** cui-tado ? Amor, que ni por fuerza,",corazón
-0.045661107,0.0063515487,"Carbón, si dar favor suele fortuna a un fuerte **corazón** determinado [UNK] ¿ quién como tú jamás fue tan os","Carbón, si dar favor suele fortuna a un fuerte **corazón** determinado [UNK] ¿ quién como tú jamás fue tan os",corazón
-0.045539528,0.02701286,ni son amores : la injuria al **corazón** ha salteado y dio de justa cólera testigo.,ni son amor-es : la in-ju-ria al **corazón** ha sal-teado y dio de justa cólera testigo.,corazón
-0.044363625,0.019300623,"piro oigáis de los que envío, el **corazón** tengáis de nieve frío ante el ardor que","piro o-ig-áis de los que envío, el **corazón** ten-gáis de nieve frío ante el ar-dor que",corazón
-0.045020852,0.027502457,? Cuánto mejor harías si lavases de este mi **corazón** tantas mancillas y el ardor que lo,? Cuánto mejor harías si lava-ses de este mi **corazón** tantas man-cilla-s y el ar-dor que lo,corazón
-0.04306089,0.045790624,"fuego, señora, en que abrasado fue vuestro **corazón** tan dulcemente ? Si en el perpetuo olvido","fuego, señora, en que abras-ado fue vuestro **corazón** tan dulce-mente ? Si en el perpetu-o olvido",corazón
-0.04323731,0.012914497,"dor que ahora me abrasa intenso ni melle **corazón** ni haga tierno [UNK] niégueme piedad, favor","dor que ahora me abras-a intenso ni mel-le **corazón** ni haga tierno [UNK] ni-é-gueme piedad, favor",corazón
-0.03746411,-0.074469306,"mayor de su victoria mostrando va Perseo la peligrosa **cabeza** de Medusa, y por tal cosa fue consagrado","mayor de su victoria mostrando va Pers-eo la peligrosa **cabeza** de Med-usa, y por tal cosa fue consagrado",cabeza
-0.045692004,0.026362058,"a, pone a mi libertad nueva señora ? El **corazón** que te ama y que te adora, ¿ quién","a, pone a mi libertad nueva señora ? El **corazón** que te ama y que te adora, ¿ quién",corazón
-0.04552563,0.029632125,"tan mezclado un amor con mil engaños, pudiera el **corazón** en tan extraños lazos permanecer preso y revuelto ?","tan mezclado un amor con mil engaños, pudiera el **corazón** en tan extraños lazos permanecer preso y revuel-to ?",corazón
-0.046113756,0.020000603,"del rabioso mal de los amores el **corazón** salvaje has hecho humano, ruega el numen cele","del ra-bios-o mal de los amor-es el **corazón** salvaje has hecho humano, ruega el num-en cele",corazón
-0.04480812,0.0037665504,", mas de dañados ! ¡ Oh flaco **corazón**, graves cuidados, oh vano desear, fundado en",", mas de dañado-s ! ¡ Oh fla-co **corazón**, graves cuidados, oh vano desear, fundado en",corazón
-0.043907642,0.023434192,"nido, la sangre corre luego al desvalido **corazón** como a miembro señalado, y de allí va a","nido, la sangre corre luego al desv-ali-do **corazón** como a miembro señalado, y de allí va a",corazón
-0.04322007,0.02364645,allí quedé con la color perdida : al rostro el **corazón** se la ha usurpado para favorecer su mal extraño,allí quedé con la color perdida : al rostro el **corazón** se la ha usur-pado para favorecer su mal extraño,corazón
-0.04513064,0.033040162,ida falta a su promesa. [UNK] No puede un **corazón** apasionado claro tener de Amor conocimiento [UNK] mas si,ida falta a su promesa. [UNK] No puede un **corazón** apas-ionado claro tener de Amor conocimiento [UNK] mas si,corazón
-0.04503725,0.029189177,"más favor, ni cuanto más padece el triste **corazón** muda el estado. Muéstrase amor en mí como","más favor, ni cuanto más pade-ce el triste **corazón** muda el estado. Muést-rase amor en mí como",corazón
-0.044922877,0.01945852,"que la turbación pierda del sentido, y al **corazón** torna el valor usado, aún espero, señora","que la tur-bación pierda del sentido, y al **corazón** torn-a el valor usado, aún espero, señora",corazón
-0.044056945,0.021439482,el más subido ejemplo que se oyese que un **corazón** humano emprendería. Y así se va ordenan,el más subido ejemplo que se oyes-e que un **corazón** humano emprender-ía. Y así se va ordena-n,corazón
-0.04528492,0.03195685,"justo desear, si honesto celo en valeroso **corazón** se encierra, ya me parece ver, o","justo desear, si honesto cel-o en valer-oso **corazón** se enci-erra, ya me parece ver, o",corazón
-0.044055387,0.011423517,"no fue así, fue que corriendo la sangre al **corazón** para valerle, por saliros a ver er","no fue así, fue que corriendo la sangre al **corazón** para valer-le, por salir-os a ver er",corazón
-0.043362137,0.034342386,", por estos ojos que hicieron vía dentro en mi **corazón** a aquel tirano, por esta boca que igual",", por estos ojos que hicieron vía dentro en mi **corazón** a aquel tiran-o, por esta boca que igual",corazón
-0.04170859,0.025548674,"ero, y la alterada sangre detenida tarda del **corazón** a la herida y una blanca señal muestra primero.","ero, y la alter-ada sangre detenida tarda del **corazón** a la herida y una blanca señal muestra primero.",corazón
-0.042931154,0.03680152,en llorando un pesar muy lastimero. Da el **corazón** señal que está alterado [UNK] hace que de dolor el,en llorando un pesar muy lastim-ero. Da el **corazón** señal que está alterado [UNK] hace que de dolor el,corazón
-0.0465374,0.018093804,la más justa ocasión para mudarme que pudo un **corazón** mudar cuidado. Sola una razón hay para culpar,la más justa ocasión para mudar-me que pudo un **corazón** mudar cuidado. Sol-a una razón hay para culpar,corazón
-0.04334462,0.02725892,"viento, la imposibilidad en un momento le cubre el **corazón** de oscuro manto. [UNK] Vandalio, ¿","viento, la imposibilidad en un momento le cubre el **corazón** de oscuro manto. [UNK] Van-dal-io, ¿",corazón
-0.044025872,0.019301746,"ntra en mí la esperanza florecía alegre el **corazón** vivió cantando, mas hora que el temor la va","n-tra en mí la esperanza flor-ecía alegre el **corazón** vivió cantando, mas hora que el temor la va",corazón
-0.036056604,-0.020271838,dad cuya beldad se ve tan clara que al **ojo** engaña el arte soberano. Artífice ingenio,dad cuya bel-dad se ve tan clara que al **ojo** engañ-a el arte soberano. Art-ífic-e ingenio,ojo
-0.03964347,-0.07484773,con el tributo el cuerpo al mar envía : la **cabeza** que el hielo sostenía por memoria quedó del caso,con el tributo el cuerpo al mar envía : la **cabeza** que el hielo sosten-ía por memoria quedó del caso,cabeza
-0.045183893,0.021291217,"o de un pie blanco y pequeñuelo tenía el **corazón** enamorado Vandalio, tan ufano en","o de un pie blanco y pequeñ-uelo tenía el **corazón** enamorado Van-dal-io, tan u-fan-o en",corazón
-0.04431622,0.03150581,"del pastor muestra de hielo. En tanto, el **corazón** que contemplaba el pie debajo el cual ledo","del pastor muestra de hielo. En tanto, el **corazón** que contempla-ba el pie debajo el cual le-do",corazón
-0.04376516,0.031301722,"mezcladas con abrojos, manjar que al **corazón** trae hambriento, daño que siempre huye el escarmiento","mezcla-das con abro-jos, man-jar que al **corazón** trae hambriento, daño que siempre huye el escar-miento",corazón
-0.04264165,0.030339016,"[UNK] oficio. [UNK] [UNK] ¿ Y tú, mi **corazón** ? [UNK] [UNK] Dolor sin alma. [UNK] [UNK] Alma","[UNK] oficio. [UNK] [UNK] ¿ Y tú, mi **corazón** ? [UNK] [UNK] Dolor sin alma. [UNK] [UNK] Alma",corazón
-0.045349885,0.04374913,"se haya visto entre mortales, ardéis mi **corazón** con ansias tales que en medio de su mal","se haya visto entre mortales, ar-dé-is mi **corazón** con ansi-as tales que en medio de su mal",corazón
-0.045334842,0.022955313,"imprimido que en el mismo metal fue convertido el **corazón**, que mal se defendía. Bien fue que","imprimi-do que en el mismo metal fue convertido el **corazón**, que mal se defend-ía. Bien fue que",corazón
-0.04498771,0.027823685,"que fuese así, porque mudado en oro el **corazón** siempre se vea mientras se abrasa más, más","que fuese así, porque muda-do en oro el **corazón** siempre se vea mientras se abras-a más, más",corazón
-0.04486035,0.028220976,tra que más las voy considerando mayor ardor al **corazón** envío : como fuego que tanto más se enciende cuanto,tra que más las voy considerando mayor ar-dor al **corazón** envío : como fuego que tanto más se enciende cuanto,corazón
-0.03663136,-0.06649434,", que errabas, si ve de la **cabeza** que corriste, de humor ere humor,",", que er-raba-s, si ve de la **cabeza** que corri-ste, de humor er-e humor,",cabeza
-0.044645842,0.018838814,"Mi loco sueño vuelve a su costumbre, cubriendo el **corazón** con negro velo, y yo triste durmiéndome desv","Mi loco sueño vuelve a su costumbre, cubriendo el **corazón** con negro velo, y yo triste durmi-éndome desv",corazón
-0.03864873,-0.054673266,", y muerte, armando cada cual el **brazo** fuerte, den larga, y dura guerra al sufrimiento",", y muerte, arma-n-do cada cual el **brazo** fuerte, den larga, y dura guerra al sufrimiento",brazo
-0.040316336,-0.060916185,"el común dolor, de tu enemigo, ni el **brazo** adoras, ni el rigor enciendes. Tu","el común dolor, de tu enemigo, ni el **brazo** adora-s, ni el rigor enciende-s. Tu",brazo
-0.045043472,0.012555441,"encubre su infeliz cordura en cuerpo alegre, **corazón** difunto. ¡ Qué pasos da su engaño tan perdidos","encu-bre su infeliz cor-dura en cuerpo alegre, **corazón** difunto. ¡ Qué pasos da su engaño tan perdidos",corazón
-0.045553055,0.027158918,"mintiera mi cordura, o ya tuviera el **corazón** difunto. Los años bastan, sin razón perdidos","min-tiera mi cor-dura, o ya tuviera el **corazón** difunto. Los años basta-n, sin razón perdidos",corazón
-0.036912452,-0.06618047,", ni contraria, ni oportuna, por que el **brazo** de Dios, constante y fuerte, no le dejó",", ni contraria, ni oportuna, por que el **brazo** de Dios, constante y fuerte, no le dejó",brazo
-0.03675422,-0.06707917,"la tarde la temprana rosa al botón inclinada la **cabeza**, aun no marchita, pero no lustro","la tarde la temprana rosa al botón inclin-ada la **cabeza**, aun no march-ita, pero no lu-stro",cabeza
-0.038212333,-0.049563408,"dichado. Al golpe invicto de tu **brazo** fuerte, emulación del rayo de la esfera,","dic-ha-do. Al golpe invi-cto de tu **brazo** fuerte, em-ulación del rayo de la esfera,",brazo
-0.038208142,-0.06451759,"? La admiración del pueblo repetía, mirando la **cabeza**, pies, y manos. Esta es aquella fi","? La admiración del pueblo repe-tía, mirando la **cabeza**, pies, y manos. Esta es aquella fi",cabeza
-0.0460572,0.020378623,"otros daños su provecho, podrás, trocando un **corazón** de mármol, sentir tu mal, y repetir los","otros daños su provecho, podrás, tro-cando un **corazón** de mármol, sentir tu mal, y repetir los",corazón
-0.037838835,-0.07214923,"los que ciñen carbunclos tu **cabeza**. Pura la Iglesia ya, pura te llama","los que ci-ñe-n carb-un-clo-s tu **cabeza**. Pur-a la Iglesia ya, pura te llama",cabeza
-0.035767514,-0.021323891,"ojos. Prestádselos un rato a mi **ojo** ciego, porque a luz saque ciertos versos flojos","ojos. Pres-tá-ds-elos un rato a mi **ojo** ciego, porque a luz saque ciertos versos flo-jos",ojo
-0.044847663,0.028464567,"piros tristes, lágrimas cansadas, que lanza el **corazón**, los ojos llueven, los troncos","piros tristes, lágrimas cansada-s, que lanza el **corazón**, los ojos llu-ev-en, los tronco-s",corazón
-0.0351389,-0.06792233,"da, y aun se la ha puesto sobre su **cabeza**. No de fino diamante, o rubí ardiente","da, y aun se la ha puesto sobre su **cabeza**. No de fino diamante, o ru-bí ardiente",cabeza
-0.036343124,-0.07413986,"cuanto otra región no mude [UNK] él volvió la **cabeza**, ella la planta [UNK] la trova se acabó","cuanto otra región no mud-e [UNK] él volvió la **cabeza**, ella la planta [UNK] la tro-va se acabó",cabeza
-0.03576408,-0.042655226,"uno, y les metas la vara por el **ojo**. Hermosas damas si la pasión ciega que os","uno, y les metas la var-a por el **ojo**. Hermos-as damas si la pasión ciega que os",ojo
-0.045349397,0.023941,"un duro canto, mirad que habrá con un **corazón** hecho, que al llanto y al suspiro","un duro canto, mira-d que habrá con un **corazón** hecho, que al llan-to y al sus-piro",corazón
-0.036323596,-0.0726379,"de verde, esmaltada su dama en la **cabeza** [UNK] do el que sus flacos ojos endereza","de verde, es-mal-tada su dama en la **cabeza** [UNK] do el que sus fla-cos ojos ende-reza",cabeza
-0.036599305,-0.06695443,s contrario espada y pica. César después que la **cabeza** mira que el Rey de Egipto le mandó en presente,s contrario espada y pica. César después que la **cabeza** mira que el Rey de Egipto le mandó en presente,cabeza
-0.044408944,0.036946017,"libre, sin ficciones ni rodeos muestre mi **corazón** fuerte y osado. El Capitán y Rey tan","libre, sin fic-ciones ni rode-os muestre mi **corazón** fuerte y os-ado. El Capitán y Rey tan",corazón
-0.039057866,-0.056265753,a Dios y al Rey continuamente mostró muy bien con **brazo** vigoroso su muy alto valor y fortaleza. Magn,a Dios y al Rey continuamente mostró muy bien con **brazo** vigor-oso su muy alto valor y fortaleza. Magn,brazo
-0.039194684,-0.06177924,virtud de armas se cierra pues su valor espada y **brazo** aterra las fuerzas y el poder del Lutera,virtud de armas se cierra pues su valor espada y **brazo** ater-ra las fuerzas y el poder del Lu-tera,brazo
-0.03733289,-0.06564331,Parnaso en mí reparte. Digo por **brazo** vuestro vigoroso y el corazón en ánimo encendido es,Par-nas-o en mí repar-te. Digo por **brazo** vuestro vigor-oso y el corazón en ánimo encendido es,brazo
-0.04473892,0.0263176,te. Digo por brazo vuestro vigoroso y el **corazón** en ánimo encendido es al del fuerte Frigio semejante,te. Digo por brazo vuestro vigor-oso y el **corazón** en ánimo encendido es al del fuerte Fri-gio semejante,corazón
-0.043314695,-0.0015079185,y cuando su valor se aventajaba con fuerte **corazón** viril y osado. La Hueste ejecutan,y cuando su valor se avent-aj-aba con fuerte **corazón** vir-il y os-ado. La Hue-ste ejecutan,corazón
-0.04280775,0.02999715,Toscana donde esparcida está la fortaleza de vuestro **corazón** y brazo osado. Y a Malta pues se,Tos-cana donde espar-cida está la fortaleza de vuestro **corazón** y brazo os-ado. Y a Malta pues se,corazón
-0.03958244,-0.046698455,donde esparcida está la fortaleza de vuestro corazón y **brazo** osado. Y a Malta pues se vio con,donde espar-cida está la fortaleza de vuestro corazón y **brazo** os-ado. Y a Malta pues se vio con,brazo
-0.045706384,0.011515199,a defender muy orgulloso. La espada en mano el **corazón** muy fuerte herejes y traidores constriñe,a defender muy orgulloso. La espada en mano el **corazón** muy fuerte here-jes y traidor-es constr-i-ñe,corazón
-0.044069733,0.018308457,La fama que en el mundo resplandece del **corazón** viril fuerte y osado que en las empresas,La fama que en el mundo resplan-dec-e del **corazón** vir-il fuerte y os-ado que en las empresas,corazón
-0.041159723,-0.00026186966,colocado puesto que más renombre os pertenece. Con **corazón** y brazo valeroso en el Peñón en Malta,colocado puesto que más renom-bre os pertenece. Con **corazón** y brazo valer-oso en el Pe-ñón en Malta,corazón
-0.040070634,-0.046223596,que más renombre os pertenece. Con corazón y **brazo** valeroso en el Peñón en Malta y Lombar,que más renom-bre os pertenece. Con corazón y **brazo** valer-oso en el Pe-ñón en Malta y Lombar,brazo
-0.03274689,-0.07073053,del Flamenco estado. Cerralvo es la **cabeza** del estado Pacheco el claro nombre y apellido de,del Flam-enco estado. Cer-ral-vo es la **cabeza** del estado Pach-eco el claro nombre y apellido de,cabeza
-0.04343342,-0.0021902968,Don que de Belona os fue entregado y el **corazón** y bravo denodado os han de colocar sin,Don que de Bel-ona os fue entregado y el **corazón** y bra-vo deno-dado os han de colocar sin,corazón
-0.043775328,0.005227446,. Porque el valor y esfuerzo no compuesto de fuerte **corazón** acompañado hace el varón ilustre más preciado y,. Porque el valor y esfuerzo no compuesto de fuerte **corazón** acompañado hace el varón ilust-re más preci-ado y,corazón
-0.038416907,-0.06082814,del Don que os es de Marte concedido. Con **brazo** y corazón fuerte y osado en Frisa y,del Don que os es de Marte concedido. Con **brazo** y corazón fuerte y os-ado en Fri-sa y,brazo
-0.039949376,0.030574495,que os es de Marte concedido. Con brazo y **corazón** fuerte y osado en Frisa y en Bra,que os es de Marte concedido. Con brazo y **corazón** fuerte y os-ado en Fri-sa y en Bra,corazón
-0.043410864,0.012300551,Flandes vivirá vuestra grandeza. Donde con **corazón** fuerte y espada vais aquistando el inmortal renom,Fla-n-des vivir-á vuestra grandeza. Donde con **corazón** fuerte y espada vais aqui-stan-do el inmortal renom,corazón
-0.043909628,0.027544383,. La espada vuestra y mano valerosa y el **corazón** muy fuerte y denodado hacen la parte suya vic,. La espada vuestra y mano valer-osa y el **corazón** muy fuerte y deno-dado hacen la parte suya vic,corazón
-0.040420745,-0.05681842,no debe aquí tener menor cuidado. Temido vuestro **brazo** fue y espada en estas partes y ánimo extremado,no debe aquí tener menor cuidado. Tem-ido vuestro **brazo** fue y espada en estas partes y ánimo extrema-do,brazo
-0.044012062,0.039349724,fe y lealtad con mano armada se esfuerce el **corazón** que es generoso. Vibrando con valor la fuerte,fe y lealtad con mano armada se esfuer-ce el **corazón** que es generoso. Vi-brando con valor la fuerte,corazón
-0.043421563,0.027819866,virtud que en vos está infundida y el **corazón** muy fuerte y brazo osado. En la felicidad,virtud que en vos está inf-undi-da y el **corazón** muy fuerte y brazo os-ado. En la felicidad,corazón
-0.037388727,-0.03915307,está infundida y el corazón muy fuerte y **brazo** osado. En la felicidad y alegre vida os,está inf-undi-da y el corazón muy fuerte y **brazo** os-ado. En la felicidad y alegre vida os,brazo
-0.04366324,-0.0062901294,siempre conectada renombre inmortalísimo aquí estando con fuerte **corazón** brazo y espada. Entre la ilustre y bel,siempre conectada renom-bre inmortal-ísimo aquí estando con fuerte **corazón** brazo y espada. Entre la ilust-re y bel,corazón
-0.03970474,-0.050963882,conectada renombre inmortalísimo aquí estando con fuerte corazón **brazo** y espada. Entre la ilustre y belicos,conectada renom-bre inmortal-ísimo aquí estando con fuerte corazón **brazo** y espada. Entre la ilust-re y bel-icos,brazo
-0.0425566,0.0064059906,continuo administrando vuestra persona en partes señalando con **corazón** viril noble y valiente. En Córcega,continuo administra-n-do vuestra persona en partes señalando con **corazón** vir-il noble y valiente. En Cór-ce-ga,corazón
-0.044407673,0.012335078,y fuerte caballero que con obras habéis siempre mostrado el **corazón** y brazo muy osado se debe el triunfo y,y fuerte caballero que con obras habéis siempre mostrado el **corazón** y brazo muy os-ado se debe el triunfo y,corazón
-0.03933871,-0.05000014,caballero que con obras habéis siempre mostrado el corazón y **brazo** muy osado se debe el triunfo y gloria por,caballero que con obras habéis siempre mostrado el corazón y **brazo** muy os-ado se debe el triunfo y gloria por,brazo
-0.045702327,0.014511692,siguiendo al de Alba belicoso. Mas vuestro **corazón** que es valeroso reposo en tiempo tal no conce,siguiendo al de Alba bel-icos-o. Mas vuestro **corazón** que es valer-oso reposo en tiempo tal no conce,corazón
-0.04612035,0.016943032,"áis mi pecho infame, y que tenéis mi **corazón** por nido, salid con más furor,","áis mi pecho inf-ame, y que tenéis mi **corazón** por nido, sali-d con más fur-or,",corazón
-0.035845097,-0.06806474,"cocina lumbre, y traerse sombrero en la **cabeza**, apetecer el hombre la riqueza y cuajarse","cocina lu-mbre, y traer-se sombrero en la **cabeza**, apetece-r el hombre la riqueza y cua-jarse",cabeza
-0.04457751,0.012729932,mi esposo ? Tus cadenas. Entregarele el **corazón**. Entrega. Rogaré por mis almas,mi esposo ? Tus cadenas. Entre-gar-ele el **corazón**. Entre-ga. Ro-gar-é por mis almas,corazón
-0.037330307,-0.07038233,"Si pones este triunfo entre laureles de tu **cabeza**, o Céspedes gallardo, afren","Si pones este triunfo entre la-ure-les de tu **cabeza**, o Cés-ped-es gall-ardo, af-ren",cabeza
-0.04620808,0.013602281,el ignorante arguye [UNK] mas guarde el **corazón** que non le trabe. Pero si al tiempo,el ignor-ante argu-ye [UNK] mas guard-e el **corazón** que non le tra-be. Pero si al tiempo,corazón
-0.042859204,0.018489063,"la traición mayor conmigo y yo le he dado el **corazón** por ella ! No le voy a buscar, pues","la traición mayor conmigo y yo le he dado el **corazón** por ella ! No le voy a buscar, pues",corazón
-0.043905564,0.021392817,cuyo fiero rigor ha permitido que yo ofrezca mi **corazón** rendido a quien su oído de mi voz divi,cuyo fi-ero rigor ha permitido que yo ofrezca mi **corazón** ren-dido a quien su oído de mi voz divi,corazón
-0.044231128,0.035364326,"astuta Circe enamorado, que dio veneno al **corazón** dormido. Pequeño en cantidad habéis nacido, de tantas","ast-uta Cir-ce enamorado, que dio veneno al **corazón** dormido. Pequeño en cantidad habéis nacido, de tantas",corazón
-0.045544393,0.029559372,"acero nuestras dos estrellas, yesca será mi **corazón** seguro [UNK] que si es verdad que lo disponen ellas","acero nuestras dos estrellas, ye-s-ca será mi **corazón** seguro [UNK] que si es verdad que lo disponen ellas",corazón
-0.04310836,0.030680137,"tiene con belleza humana de piedra el alma, el **corazón** de fiera. Víboras trae y ás","tiene con belleza humana de piedra el alma, el **corazón** de fi-era. Ví-bora-s trae y ás",corazón
-0.034829523,-0.0659147,y otro fratricida hermano. Tú con el **brazo** del poder piadoso me has levantado a la,y otro fra-tric-ida hermano. Tú con el **brazo** del poder pi-ados-o me has levantado a la,brazo
-0.034927342,-0.061502934,"fue castigo, porque está la soberbia en la **cabeza**. ¡ Oh dura ley del mundo, que la","fue castigo, porque está la sober-bia en la **cabeza**. ¡ Oh dura ley del mundo, que la",cabeza
-0.045031637,0.027061969,"al paso. Miró Dios soberano la pureza del **corazón** de Abel, y el suyo aplica al ara,","al paso. Mir-ó Dios soberano la pureza del **corazón** de Abel, y el suyo aplica al ara,",corazón
-0.03605651,-0.06841816,"envidia que publica, asomó por el mundo la **cabeza**. Hasta que la inocente sangre vierte,","envidia que publica, asom-ó por el mundo la **cabeza**. Hasta que la inocente sangre vie-r-te,",cabeza
-0.045708068,0.0011816119,", señora voluntad desenfrenada. Ícaro **corazón**, Faetonte pecho, que cara a",", señora voluntad desen-fren-ada. Í-car-o **corazón**, Fa-eto-n-te pecho, que cara a",corazón
-0.040454347,-0.05207993,"taro en despojos, rendí la vida al **brazo** transparente. Y, envidiosos del agua mis","taro en despo-jos, ren-dí la vida al **brazo** transparente. Y, envi-dioso-s del agua mis",brazo
-0.045114115,0.037763026,"que, mi bien partido, de ver partido el **corazón** me espante, alma en que navega semejante","que, mi bien partido, de ver partido el **corazón** me espan-te, alma en que nave-ga semejante",corazón
-0.04426551,0.015815934,de su cuerpo la mayor herida. ¡ Oh duro **corazón** de mármol frío ! ¿ Tiene tu Dios abierto el,de su cuerpo la mayor herida. ¡ Oh duro **corazón** de mármol frío ! ¿ Tiene tu Dios abierto el,corazón
-0.03954138,-0.05728398,"cielo en confusión oscura, lloviendo mares de su **brazo** airado, Dios, que basta decir Dios","cielo en confusión oscura, llo-viendo mares de su **brazo** a-ira-do, Dios, que basta decir Dios",brazo
-0.036304835,-0.056219455,"alguna vez, la espada, el tiro, el **brazo**, el arcabuz, tuyo ha sido el","alguna vez, la espada, el tiro, el **brazo**, el arca-bu-z, tuyo ha sido el",brazo
-0.041973803,0.021026043,"ña mi deseo, que ni alma tengo, ni **corazón** poseo pues sólo vive en mí mi fantasía,","ña mi deseo, que ni alma tengo, ni **corazón** pose-o pues sólo vive en mí mi fantasía,",corazón
-0.03857435,-0.067222655,"borla verde, es señal que florece la **cabeza**, pero que el seso las raíces pierde.","bor-la verde, es señal que flor-ece la **cabeza**, pero que el ses-o las raíces pierde.",cabeza
-0.044396486,0.02886507,"y al prójimo, que luego penetra el **corazón** desde la boca. Horas feas leona mi","y al pró-jimo, que luego penetr-a el **corazón** desde la boca. Horas fea-s leo-na mi",corazón
-0.038695592,-0.062274504,"sangre se derrame [UNK] que Dios, que el **brazo** de Abraham detuvo, si es que probar en esto","sangre se derram-e [UNK] que Dios, que el **brazo** de Abraham detuvo, si es que probar en esto",brazo
-0.043847114,0.029377896,"la grandeza de Dios admite caja, darele un **corazón** arrepentido. Sacó Dios del pesado cautiverio","la grandeza de Dios admite caja, dar-ele un **corazón** arrepent-ido. Sac-ó Dios del pesado cautiv-erio",corazón
-0.04515931,0.0029684743,"dedo y el pequeño, y grande, luego al **corazón** aplico este diamante, aqueste anillo rico,","dedo y el pequeño, y grande, luego al **corazón** aplic-o este diamante, aque-ste anillo rico,",corazón
-0.033462193,-0.06853177,"a la tierra y cielo satisface. El Rey, **cabeza** de su imperio hace, a quien en bajas o","a la tierra y cielo satisface. El Rey, **cabeza** de su imperio hace, a quien en bajas o",cabeza
-0.036120716,-0.077980585,"ce. Si imitan, según esto, la **cabeza**, y ésta no paga deudas, obligada, indign","ce. Si imit-an, según esto, la **cabeza**, y ésta no paga deudas, obligada, indign",cabeza
-0.03674973,-0.06286613,"le perdiste en años breves, pues era con su **brazo** belicoso Argos de nuestra Fe, J","le perdiste en años breves, pues era con su **brazo** bel-icos-o Ar-gos de nuestra Fe, J",brazo
-0.04526542,0.034694538,"O celosas memorias, que en miraros el **corazón** las fuerzas desanima [UNK] mejor fuera perderos que","O celosa-s memorias, que en mirar-os el **corazón** las fuerzas desan-ima [UNK] mejor fuera perder-os que",corazón
-0.04593325,0.024936251,"aflige resistido. Síguele el **corazón**, y convencido, rendido, es fuerza lo","af-lig-e resist-ido. Sí-gue-le el **corazón**, y convencido, ren-dido, es fuerza lo",corazón
-0.0379035,-0.07481692,"intenta en oprimir la tierra. Envía la **cabeza** Tarudante de Carlo al campo, y","intenta en oprimi-r la tierra. Enví-a la **cabeza** Tar-uda-n-te de Carlo al campo, y",cabeza
-0.038441632,-0.06374716,"mi honor, seré tizona cuando levante aqueste **brazo** diestro. Fértil Vega de Apolo cultiv","mi honor, seré ti-zona cuando levante aque-ste **brazo** die-stro. F-ér-til Vega de Apolo cultiv",brazo
-0.03647296,-0.066678174,"tuviera de Sansón la trenza [UNK] el **brazo** de Héctor, del Amor la aljaba [UNK] de","tuviera de San-só-n la tren-za [UNK] el **brazo** de Héctor, del Amor la al-jaba [UNK] de",brazo
-0.037515495,-0.07340678,"Que temer un señor a su criado es temer la **cabeza** a sus cabellos, un pintor la figura que","Que temer un señor a su criado es temer la **cabeza** a sus cabello-s, un pintor la figura que",cabeza
-0.036961086,-0.05890752,"rienda de perdidos, monstruo sin pies, **cabeza** sin oídos, dado donde el favor pinta la suerte","rie-n-da de perdidos, monstruo sin pies, **cabeza** sin oídos, dado donde el favor pinta la suerte",cabeza
-0.045614697,0.028803553,". ¿ Dónde por tierra y mar llevas sujeto un **corazón** tan flaco ? Amor, advierte que tienes de",". ¿ Dónde por tierra y mar llevas sujeto un **corazón** tan fla-co ? Amor, advierte que tienes de",corazón
-0.04610747,0.019884372,"fama de Fernando es milagrosa, y teme el **corazón** que le contente. Pero como la vista y","fama de Fernando es milagros-a, y teme el **corazón** que le conten-te. Pero como la vista y",corazón
-0.04569357,0.025152527,"zad, que cuanto alcanza con más aliento el **corazón** porfía. Sobre los ramos que esta hue","za-d, que cuanto alcanza con más aliento el **corazón** por-fía. Sobre los ramo-s que esta hue",corazón
-0.03892612,-0.06712054,"uan el Saladino. Piérdese el **brazo** de la Cruz, y muestra el español don J","uan el Sala-din-o. Pi-ér-dese el **brazo** de la Cruz, y muestra el español don J",brazo
-0.040175755,-0.06409235,"crueldad Armenia. Ricardo a Tiro asalta, el **brazo** pasa de Alfonso un Persa, y en la","crueldad Armenia. Ricardo a Tiro asal-ta, el **brazo** pasa de Alfonso un Pers-a, y en la",brazo
-0.043862134,0.04015868,y mas valiera en defenderse un roble [UNK] mi **corazón** no quiere persuadirse que mientras es querido un,y mas vali-era en defenderse un roble [UNK] mi **corazón** no quiere persu-adir-se que mientras es querido un,corazón
