x,y,title,tokens,word,poem_title,author,period,link
-0.07853862,0.08737834,"founded, common-wealths begun, for my **mean** pen are too superior things: or how they all","founded , common - wealth ##s begun , for my **mean** pen are too superior things : or how they all",mean,The Prologue,Anne Bradstreet,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/anne-bradstreet/prologue-9458
-0.08904525,-0.0460769,"'st friend must be? me from myself thy **cruel** eye hath taken, and my next self thou","' st friend must be ? me from myself thy **cruel** eye hat ##h taken , and my next self thou",cruel,The Sonnets CXXXIII - Beshrew that heart that makes my heart to groan,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-cxxxiii-beshrew-that-heart-that-makes-my-heart-to-groan-8285
-0.05720788,0.15987046,"proud dictator of the state-like wood, i **mean** the sovereign of all plants, the oak, dr","proud dictator of the state - like wood , i **mean** the sovereign of all plants , the oak , dr",mean,All Things Decay And Die,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/all-things-decay-and-die-2163
-0.060447544,0.16327167,"flights of dangerous poetry. amongst the men, i **mean** the men of wit ( at least they passed for","flights of dangerous poetry . amongst the men , i **mean** the men of wit ( at least they passed for",mean,A Letter From Artemesia In The Town To Chloe In The Country,John Wilmot,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-wilmot/letter-from-artemesia-in-the-town-to-chloe-in-the-country-2844
-0.08101852,0.07655096,because her owne. yet were the hid and **mean**er beauties parcht; her dainties,because her own ##e . yet were the hid and **mean** ##er beau ##ties parc ##ht ; her dai ##nti ##es,mean,Astrophel and Stella - Sonnet XXII,Philip Sidney (Sir),16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-philip-sidney/astrophel-and-stella-sonnet-xxii-31853
-0.0801813,0.08888287,"other men unto. as great men lead, the **mean**er follow on, or to the good, or","other men unto . as great men lead , the **mean** ##er follow on , or to the good , or",mean,"Like Pattern, Like People",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/like-pattern-like-people-18969
-0.08272494,0.06110315,"winter wild, while the heaven-born child all **mean**ly wrapt in the rude manger lies;","winter wild , while the heaven - born child all **mean** ##ly wrap ##t in the rude man ##ger lies ;",mean,The Hymn,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/hymn-8433
-0.087397255,-0.063431054,; a day shall come when in thy power thy **cruel** foes shall be; then shall thy land be,; a day shall come when in thy power thy **cruel** foe ##s shall be ; then shall thy land be,cruel,"Songs In The ""Indian Emperor.""",John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/songs-in-the-indian-emperor-14659
-0.083810404,-0.04786036,"fortify against confounding age's **cruel** knife, that he shall never cut from memory my","fort ##ify against con ##fo ##und ##ing age ' s **cruel** knife , that he shall never cut from memory my",cruel,The Sonnets LXIII - Against my love shall be as I am now,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-lxiii-against-my-love-shall-be-as-i-am-now-8215
-0.08281336,-0.06369551,strong support; to mock the frantick rage of **cruel** saul; and strike the useless jav 'lin,strong support ; to mock the frantic ##k rage of **cruel** saul ; and strike the useless ja ##v ' lin,cruel,"Presented To The King, At His Arrival In Holland, After The Discovery Of The Conspiracy. 1696",Matthew Prior,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/matthew-prior/presented-to-the-king-at-his-arrival-in-holland-after-the-discovery-of-the-conspiracy-1696-3019
-0.081,0.07323557,"lecture read, that things of greatest, so of **mean**est worth, conceived with grief are, and with","lecture read , that things of greatest , so of **mean** ##est worth , conceived with grief are , and with",mean,To Primroses Filled With Morning Dew,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-primroses-filled-with-morning-dew-2380
-0.070355155,0.11350817,"patronage disclaim, nor madly triumph in so **mean** a name: let nobler wreaths thy a","patronage disc ##lai ##m , nor madly triumph in so **mean** a name : let noble ##r wreath ##s thy a",mean,The Conference.[1],Charles Churchill,18th Century,http://public-domain-poetry.com/charles-churchill/conference-12186
-0.07861673,0.08863439,"thou canst not like, excuse, since no **mean** interest shall profane the muse, no malice,","thou cans ##t not like , excuse , since no **mean** interest shall prof ##ane the muse , no malice ,",mean,an epistle to the right honourable sir robert walpole,Edward Young,18th Century,http://public-domain-poetry.com/edward-young/an-epistle-to-the-right-honourable-sir-robert-walpole-34623
-0.08162422,0.063123085,"and folly thy black soul divide; be proud with **mean**ness, and be mean with pride. deaf to","and folly thy black soul divide ; be proud with **mean** ##ness , and be mean with pride . deaf to",mean,An Epistle To William Hogarth.[1],Charles Churchill,18th Century,http://public-domain-poetry.com/charles-churchill/an-epistle-to-william-hogarth-12194
-0.080369644,0.07362449,"divide; be proud with meanness, and be **mean** with pride. deaf to the voice of faith and","divide ; be proud with mean ##ness , and be **mean** with pride . deaf to the voice of faith and",mean,An Epistle To William Hogarth.[1],Charles Churchill,18th Century,http://public-domain-poetry.com/charles-churchill/an-epistle-to-william-hogarth-12194
-0.08408969,-0.034051117,"are fled life can to me impart. by **cruel** hands the sapling drops, in dust dishono","are fled life can to me imp ##art . by **cruel** hands the sap ##ling drops , in dust dish ##ono",cruel,A Mother's Lament For The Death Of Her Son,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/mothers-lament-for-the-death-of-her-son-9981
-0.08537231,-0.06402376,"living toy; or rent him limb from limb in **cruel** play, as children tear the wings of flies away","living toy ; or rent him limb from limb in **cruel** play , as children tear the wings of flies away",cruel,The Lamentation Of Glumdalclitch For The Loss Of Grildrig. A Pastoral,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/lamentation-of-glumdalclitch-for-the-loss-of-grildrig-a-pastoral-28883
-0.08212839,-0.0378442,"less herd, with fury blind, have done him **cruel** wrong; the flowers are gone 'but still we","##less herd , with fury blind , have done him **cruel** wrong ; the flowers are gone ' but still we",cruel,"On The Same. (On The Burning Of Lord Mansfield's Library, Together With His Mss., By The Mob, In The Month Of June 1780.)",William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/on-the-same-on-the-burning-of-lord-mansfields-library-together-with-his-mss-by-the-mob-in-the-mo-13099
-0.08577488,-0.04675516,"john anderson, my jo. ""i. how **cruel** are the parents who riches only prize, and,","john anderson , my jo . "" i . how **cruel** are the parents who riches only prize , and ,",cruel,How Cruel Are The Parents,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/how-cruel-are-the-parents-10377
-0.08713971,-0.064379655,"cavern grim oppression rise, and throw on poverty his **cruel** eyes; keen on the helpless victim see him fly","cavern grim oppression rise , and throw on poverty his **cruel** eyes ; keen on the helpless victim see him fly",cruel,"On The Death Of Robert Dundas, Esq., Of Arniston, Late Lord President Of The Court Of Session",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/on-the-death-of-robert-dundas-esq-of-arniston-late-lord-president-of-the-court-of-session-9961
-0.061707307,0.14794773,"mania breaks out. greekism, what did it **mean**? 'twas harmony, reason, and clear","##mania breaks out . greek ##ism , what did it **mean** ? ' t ##was harmony , reason , and clear",mean,Greekism,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/greekism-30491
-0.07082807,0.08513193,"the green valleys, where devon, sweet devon, **mean**dering flows. how art thou named? in","the green valleys , where devon , sweet devon , **mean** ##der ##ing flows . how art thou named ? in",mean,The Banks Of The Devon,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/banks-of-the-devon-10171
-0.07684323,0.06013662,"unknown, the hardy muse boldly defies all **mean** and partial views; with honest freedom plays the critic","unknown , the hardy muse bold ##ly def ##ies all **mean** and partial views ; with honest freedom plays the critic",mean,The Rosciad.[1],Charles Churchill,18th Century,http://public-domain-poetry.com/charles-churchill/rosciad-12198
-0.087116964,-0.061416164,"and guard the mother-plant, and heal her **cruel** wounds! but late she flourish'd, rooted","and guard the mother - plant , and heal her **cruel** wounds ! but late she flourish ' d , rooted",cruel,On The Birth Of A Posthumous Child,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/on-the-birth-of-a-posthumous-child-9945
-0.08548359,-0.061429072,"journey a fearful journey, annoy'd by **cruel** enormities: forms of life on his","journey a fearful journey , ann ##oy ' d by **cruel** en ##or ##mit ##ies : forms of life on his",cruel,The Book Of Urizen: Chapter VIII,William Blake,18th Century,http://public-domain-poetry.com/william-blake/book-of-urizen-chapter-viii-9271
-0.08681371,-0.038046755,", nor other's wealth desires throws off the **cruel** yoke 'neath which it bleeds,",", nor other ' s wealth desires throws off the **cruel** yo ##ke ' neat ##h which it bleed ##s ,",cruel,William Tell. [59],Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/william-tell-59-30647
-0.0652493,0.15267232,then that dirty stable-boy thy care? what **mean** those visits to the sorrel mare? say,then that dirty stable - boy thy care ? what **mean** those visits to the so ##rre ##l mare ? say,mean,Mary Gulliver To Captain Lemuel Gulliver. An Epistle,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/mary-gulliver-to-captain-lemuel-gulliver-an-epistle-28885
-0.07591454,0.09764526,", huge cruachan, ( a thing that **mean**er hills might crush, nor know that it had",", huge cr ##ua ##chan , ( a thing that **mean** ##er hills might crush , nor know that it had",mean,"Memorials Of A Tour In Scotland, 1803 IX. Address To Kilchurn Castle, Upon Loch Awe",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-scotland-1803-ix-address-to-kilchurn-castle-upon-loch-awe-4180
-0.08487865,-0.07698472,the peaceful no longer need fear being crushed by the **cruel** oppressor. and the emperor speaks with a,the peaceful no longer need fear being crushed by the **cruel** op ##press ##or . and the emperor speaks with a,cruel,The Count Of Hapsburg. [38] A Ballad,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/count-of-hapsburg-38-a-ballad-30498
-0.087369256,-0.051981475,"storm of civil wrath; taught envious want and **cruel** wealth to join in friendship; and, with sweet","storm of civil wrath ; taught en ##vious want and **cruel** wealth to join in friendship ; and , with sweet",cruel,The Pleasures of Imagination - The Third Book - Poem,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/pleasures-of-imagination-the-third-book-poem-3709
-0.086506404,-0.05915238,"fallen emanation, the spectre and its **cruel** shadow. i see the past, present and future","fallen em ##ana ##tion , the spec ##tre and its **cruel** shadow . i see the past , present and future",cruel,I See The Four-fold Man,William Blake,18th Century,http://public-domain-poetry.com/william-blake/i-see-the-four-fold-man-9230
-0.08648294,-0.064035214,"cloth in heavy wreaths folds over every nation: **cruel** works of many wheels i view, wheel without wheel","cloth in heavy wreath ##s folds over every nation : **cruel** works of many wheels i view , wheel without wheel",cruel,I See The Four-fold Man,William Blake,18th Century,http://public-domain-poetry.com/william-blake/i-see-the-four-fold-man-9230
-0.07567793,0.09425911,"now our life is only drest for show; **mean** handy-work of craftsman, cook, or groom","now our life is only dr ##est for show ; **mean** handy - work of craftsman , cook , or groom",mean,"Written In London. September, 1802",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/written-in-london-september-1802-3878
-0.08455466,-0.08454961,"into eternity. xii ` and, to end thy **cruel** mocks, annihilate thee on the","into eternity . xii ` and , to end thy **cruel** mock ##s , ann ##ih ##ila ##te thee on the",cruel,My Spectre Around Me Night And Day,William Blake,18th Century,http://public-domain-poetry.com/william-blake/my-spectre-around-me-night-and-day-9244
-0.07332484,0.12124452,"there's not a place, howsoever **mean** it be, but 'tis good enough for thee","there ' s not a place , how ##so ##ever **mean** it be , but ' tis good enough for thee",mean,To The Small Celandine,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/to-the-small-celandine-4148
-0.08306844,0.062471136,"things, i see one man, of men the **mean**est too! raised up to sway the world,","things , i see one man , of men the **mean** ##est too ! raised up to sway the world ,",mean,"October, 1803",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/october-1803-4184
-0.08260039,0.020802751,"labour'd wight, so abject, **mean**, and vile, who begs a brother of the","##lab ##our ' d wight , so ab ##ject , **mean** , and vile , who begs a brother of the",mean,Man Was Made To Mourn. - A Dirge,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/man-was-made-to-mourn-a-dirge-9915
-0.08434088,0.060876016,"! ), your spirit is not lost in the **mean**ness of these days, not wholly is your charge","! ) , your spirit is not lost in the **mean** ##ness of these days , not wholly is your charge",mean,The Men Who Loved The Cause That Never Dies,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/men-who-loved-the-cause-that-never-dies-16096
-0.07784263,0.08210682,face to face that through the forms of this our **mean**er earth shines with a beam less stead,face to face that through the forms of this our **mean** ##er earth shine ##s with a beam less ste ##ad,mean,Sonnet XIV,Alan Seeger,20th Century,http://public-domain-poetry.com/alan-seeger/sonnet-xiv-30803
-0.081091926,-0.059129078,"n, and cried, ""it's really **cruel**. i thought it was a grain of corn:","##n , and cried , "" it ' s really **cruel** . i thought it was a grain of corn :",cruel,The Precipitate Cock And The Unappreciated Pearl,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/precipitate-cock-and-the-unappreciated-pearl-12883
-0.08270039,-0.040804826,", the fret-it's too bleeding **cruel** for me. i feel it's all wrong",", the fr ##et - it ' s too bleeding **cruel** for me . i feel it ' s all wrong",cruel,I'm Scared of it All,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/im-scared-of-it-all-30971
-0.08172729,-0.046500828,the bold artillery: they 're going to the **cruel** wars in low germany. they 're marching down,the bold artillery : they ' re going to the **cruel** wars in low germany . they ' re marching down,cruel,The Winter Soldier,Edward Shanks,20th Century,http://public-domain-poetry.com/edward-shanks/winter-soldier-37895
-0.058195043,0.16384137,aren 't your girls. katrina. do you **mean** the heads upon the scottish gate? man. a,aren ' t your girls . katrina . do you **mean** the heads upon the scottish gate ? man . a,mean,"Emblems Of Love, Part II Imperfection",Lascelles Abercrombie,20th Century,http://public-domain-poetry.com/lascelles-abercrombie/emblems-of-love-part-ii-imperfection-36296
-0.08603092,-0.060790785,"ake but could not share. sudden and rough and **cruel** i let you be, i gave my body for","##ake but could not share . sudden and rough and **cruel** i let you be , i gave my body for",cruel,The New Aspasia,Muriel Stuart,20th Century,http://public-domain-poetry.com/muriel-stuart/new-aspasia-36528
-0.07867343,0.05181583,then take the pledge. oh the monotonous **mean**ness of his lust... it's,then take the pledge . oh the mono ##ton ##ous **mean** ##ness of his lust . . . it ' s,mean,To Speak Of Woe That Is In Marriage,Robert Lowell,20th Century,http://public-domain-poetry.com/robert-lowell/to-speak-of-woe-that-is-in-marriage-2109
-0.078012995,0.04127195,"many hills, the hungry cities crept, noble and **mean**, oppressive and oppressed, where dreams unreal","many hills , the hungry cities crept , noble and **mean** , oppressive and op ##pressed , where dreams un ##real",mean,Sweet England,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/sweet-england-16086
-0.05415521,0.043844115,", and while he was taking a bath! the **average** arab is hard as a scarab when some one",", and while he was taking a bath ! the **average** arab is hard as a scar ##ab when some one",average,How The Peaceful Aladdin Gave Way To His Madness,Guy Wetmore Carryl,20th Century,http://public-domain-poetry.com/guy-wetmore-carryl/how-the-peaceful-aladdin-gave-way-to-his-madness-12905
-0.07574494,0.08249742,this greenness cover the six-months-winter **mean**ness. and windflowers and yellow gilly,this green ##ness cover the six - months - winter **mean** ##ness . and wind ##flower ##s and yellow gill ##y,mean,From Wear To Thames,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/from-wear-to-thames-15945
-0.07950764,0.07548699,"be again. let me forget my winter's **mean**ness in this fond, flushing world of greenness","be again . let me forget my winter ' s **mean** ##ness in this fond , flushing world of green ##ness",mean,From Wear To Thames,John Frederick Freeman,20th Century,http://public-domain-poetry.com/john-frederick-freeman/from-wear-to-thames-15945
-0.058152538,0.15864922,"you 'hones 'res '. does i **mean** malindy, mandy, lize er sal","you ' hon ##es ' res ' . does i **mean** mali ##nd ##y , mandy , liz ##e er sal",mean,My Sweet Brown Gal,Paul Laurence Dunbar,20th Century,http://public-domain-poetry.com/paul-laurence-dunbar/my-sweet-brown-gal-14966
-0.059218854,0.13927658,"rs under, the old man said, ""i **mean** to hang on till her canvas busts or her","##rs under , the old man said , "" i **mean** to hang on till her canvas bust ##s or her",mean,The Yarn Of The Loch Achray,John Masefield,20th Century,http://public-domain-poetry.com/john-masefield/yarn-of-the-loch-achray-3062
-0.06861565,0.111361094,"paul dunbar! not that i always struck the proper **mean** of what mankind must give for what they gain,","paul dunbar ! not that i always struck the proper **mean** of what mankind must give for what they gain ,",mean,Sonnet II,Alan Seeger,20th Century,http://public-domain-poetry.com/alan-seeger/sonnet-ii-30838
-0.06773575,0.14606452,buy six-pennorth; and 't will **mean** a bed.'so blazing gaily red against,buy six - penn ##orth ; and ' t will **mean** a bed . ' so blazing gail ##y red against,mean,Geraniums,Wilfrid Wilson Gibson,20th Century,http://public-domain-poetry.com/wilfrid-wilson-gibson/geraniums-38023
-0.055274718,0.15051693,"find he's from devon, the sailor i **mean**, look at his whaler now, shipping it","find he ' s from devon , the sailor i **mean** , look at his whale ##r now , shipping it",mean,Cap'n Storm-Along,Alfred Noyes,20th Century,http://public-domain-poetry.com/alfred-noyes/capn-storm-along-28032
-0.08544951,-0.06288566,"'ll steal away. oh, it's **cruel**, dearie, cruel, and it's","' ll steal away . oh , it ' s **cruel** , dear ##ie , cruel , and it ' s",cruel,The Lure Of Little Voices,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/lure-of-little-voices-30992
-0.08510731,-0.06423974,"oh, it's cruel, dearie, **cruel**, and it's god knows how i '","oh , it ' s cruel , dear ##ie , **cruel** , and it ' s god knows how i '",cruel,The Lure Of Little Voices,Robert William Service,20th Century,http://public-domain-poetry.com/robert-william-service/lure-of-little-voices-30992
-0.08133675,0.062698565,"my looks, delay my heart impatient brooks, all **mean**er thoughts i spurn. back from the battlefield","my looks , delay my heart impatient brooks , all **mean** ##er thoughts i spur ##n . back from the battlefield",mean,The Cymbaleer's Bride,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/cymbaleers-bride-20881
-0.08396037,0.03910525,"hate, shamed with the shame of men her **mean**est born, soldier and judge whose names, inscribed","hate , shame ##d with the shame of men her **mean** ##est born , soldier and judge whose names , inscribed",mean,After the Verdict,Algernon Charles Swinburne,19th Century,http://public-domain-poetry.com/algernon-charles-swinburne/after-the-verdict-8005
-0.07965604,-0.04801822,"? if both those mothers at your bar, the **cruel** and the mild, the young and tender, old","? if both those mothers at your bar , the **cruel** and the mild , the young and tender , old",cruel,In The Twilight,Oliver Wendell Holmes,19th Century,http://public-domain-poetry.com/oliver-wendell-holmes/in-the-twilight-20005
-0.08155305,0.08176503,"shall raise and culture lift the sensual joys and **mean**er thrift, and all fulfilled the vision we","shall raise and culture lift the sensual joy ##s and **mean** ##er th ##rift , and all fulfilled the vision we",mean,San Francisco,Bret Harte (Francis),19th Century,http://public-domain-poetry.com/francis-bret-harte/san-francisco-8785
-0.081483446,0.07249143,"the morning of her race, toiled fair or **mean**ly in our place, but, yielding to the","the morning of her race , to ##iled fair or **mean** ##ly in our place , but , yielding to the",mean,San Francisco,Bret Harte (Francis),19th Century,http://public-domain-poetry.com/francis-bret-harte/san-francisco-8785
-0.085550554,-0.07721803,"'er unhappy love my bosom pain, from **cruel** parents, or relentless fair; o let me think","' er unhappy love my bo ##som pain , from **cruel** parents , or relentless fair ; o let me think",cruel,To Hope,John Keats,19th Century,http://public-domain-poetry.com/john-keats/to-hope-6370
-0.08902778,-0.06553228,"part of all this beauty infinite, the gods and **cruel** fate to wretched sappho gave! to","part of all this beauty infinite , the gods and **cruel** fate to wr ##etched sap ##ph ##o gave ! to",cruel,The Last Song Of Sappho,Giacomo Leopardi,19th Century,http://public-domain-poetry.com/giacomo-leopardi/last-song-of-sappho-23698
-0.084928714,-0.07863901,") that ignoble wretch, the **cruel** instrument of all their woe; sure it must",") that ign ##ob ##le wr ##et ##ch , the **cruel** instrument of all their wo ##e ; sure it must",cruel,A Fragment,Thomas Gent,19th Century,http://public-domain-poetry.com/thomas-gent/fragment-16262
-0.08456605,-0.04741674,"that ovid writes of, lifting up unto the **cruel**ly blue, ironic heavens, with stretched, con","that o ##vid writes of , lifting up unto the **cruel** ##ly blue , ironic heavens , with stretched , con",cruel,The Swan,Charles Baudelaire,19th Century,http://public-domain-poetry.com/charles-baudelaire/swan-8885
-0.08491578,-0.075054765,"nothing else, he drank himself to death! the **cruel** maid that caused his love found out the fatal close","nothing else , he drank himself to death ! the **cruel** maid that caused his love found out the fatal close",cruel,John Day. - A Pathetic Ballad,Thomas Hood,19th Century,http://public-domain-poetry.com/thomas-hood/john-day-a-pathetic-ballad-20365
-0.05570349,0.16313794,"shade. ""far away! ""what does it **mean**? a change of heart with a change of place","shade . "" far away ! "" what does it **mean** ? a change of heart with a change of place",mean,Far Away,Abram Joseph Ryan,19th Century,http://public-domain-poetry.com/abram-joseph-ryan/far-away-30228
-0.058052264,0.16066872,"space? ""far away! ""what does it **mean**? does distance sever there from here? can","space ? "" far away ! "" what does it **mean** ? does distance se ##ver there from here ? can",mean,Far Away,Abram Joseph Ryan,19th Century,http://public-domain-poetry.com/abram-joseph-ryan/far-away-30228
-0.08029627,-0.073538914,"sees! she is looking at me with big, **cruel**, malignant eyes... the eyes of","sees ! she is looking at me with big , **cruel** , mali ##gnant eyes . . . the eyes of",cruel,The Old Woman,Ivan Sergeyevich Turgenev,19th Century,http://public-domain-poetry.com/ivan-sergeyevich-turgenev/old-woman-34843
-0.070708595,0.12598173,seldom gladness gilds your lips but blood you **mean** to quaff. in jealousy so zealo,seldom glad ##ness gil ##ds your lips but blood you **mean** to qu ##af ##f . in jealousy so ze ##alo,mean,The Favorite Sultana,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/favorite-sultana-20890
-0.0790562,0.0632753,why should your flow of tears be matched by their **mean** life-blood showers? think only of our banquet,why should your flow of tears be matched by their **mean** life - blood showers ? think only of our banquet,mean,The Favorite Sultana,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/favorite-sultana-20890
-0.08430136,-0.06434975,", like warring giants, angry, huge, and **cruel**. stout though the knight, the lion stronger was",", like warring giants , angry , huge , and **cruel** . stout though the knight , the lion stronger was",cruel,The Epic Of The Lion,Victor-Marie Hugo,19th Century,http://public-domain-poetry.com/victor-marie-hugo/epic-of-the-lion-21015
-0.06393314,0.04875505,"step back to life again, i should prefer the **average** track of average men, since, as with them","step back to life again , i should prefer the **average** track of average men , since , as with them",average,A King's Soliloquy,Thomas Hardy,19th Century,http://public-domain-poetry.com/thomas-hardy/kings-soliloquy-17498
-0.059014704,0.04401391,"life again, i should prefer the average track of **average** men, since, as with them, what kings","life again , i should prefer the average track of **average** men , since , as with them , what kings",average,A King's Soliloquy,Thomas Hardy,19th Century,http://public-domain-poetry.com/thomas-hardy/kings-soliloquy-17498
