x,y,title,tokens,word,poem_title,author,period,link
-0.015019578,0.01634495,"and the babe leaps up on his mother's **arm**: i hear, i hear, with joy i","and the babe leaps up on his mother ' s arm : i hear , i hear , with joy i",arm,Ode: Intimations Of Immortality From Recollections Of Early Childhood,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ode-intimations-of-immortality-from-recollections-of-early-childhood-3859
-0.019853229,0.017734604,"and hers should stand upright in the world's **eye**. her work when daylight failed paused not, and","and hers should stand upright in the world ' s eye . her work when daylight failed paused not , and",eye,The Widow On Windermere Side,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/widow-on-windermere-side-4725
-0.0229566,-0.014054783,of death assailed her children from her inmost **heart** bewept. ii the mother mourned,of death ass ##ailed her children from her in ##most heart be ##we ##pt . ii the mother mo ##urne ##d,heart,The Widow On Windermere Side,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/widow-on-windermere-side-4725
-0.023130473,-0.0066003636,"? or, while the wings aspire, are **heart** and eye both with thy nest upon the dewy","? or , while the wings as ##pire , are heart and eye both with thy nest upon the dew ##y",heart,To A Skylark,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/to-a-skylark-4114
-0.02058737,0.021376735,", while the wings aspire, are heart and **eye** both with thy nest upon the dewy ground?",", while the wings as ##pire , are heart and eye both with thy nest upon the dew ##y ground ?",eye,To A Skylark,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/to-a-skylark-4114
-0.02196111,-0.018098176,"birds i hear, for all things whisper to my **heart**, my father's grave is here! young","birds i hear , for all things whisper to my heart , my father ' s grave is here ! young",heart,My Father's Grave. (From The Villager's Verse-Book.),William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/my-fathers-grave-from-the-villagers-verse-book-35398
-0.017634705,0.025505627,he rightly read what intellects were in the **head** and yet that he was not the one by whom,he right ##ly read what intellect ##s were in the head and yet that he was not the one by whom,head,Epitaph On A Certain Physiognomist,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/epitaph-on-a-certain-physiognomist-30687
-0.015112144,0.019336555,eptre [ 2 ] of the god shaft-**arm**'d. his supplication was at,##ept ##re [ 2 ] of the god shaft - arm ' d . his su ##pp ##lica ##tion was at,arm,The Iliad Of Homer: Translated Into English Blank Verse: Book I,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/iliad-of-homer-translated-into-english-blank-verse-book-i-13057
-0.022389386,-0.023303475,"dew upon thy grave, good creature! while my **heart** can beat never will i forget thy name. heaven","dew upon thy grave , good creature ! while my heart can beat never will i forget thy name . heaven",heart,The Prelude - Book Fourth,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/prelude-book-fourth-4060
-0.022246905,-0.019004865,"a; but fairer never touch'd a **heart** than hers, the fair sae far awa","##a ; but fair ##er never touch ' d a heart than hers , the fair sa ##e far aw ##a",heart,Sae Far Awa,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/sae-far-awa-10283
-0.018561449,0.018239524,"with festal viands, and associates gay, **arm** 'gainst the skies;-nor shun","with fest ##al via ##nds , and associates gay , arm ' gains ##t the skies ; - nor shu ##n",arm,Sonnet LXXXV. To March,Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/sonnet-lxxxv-to-march-31175
-0.02117221,0.021661943,"s the fire: she rear'd her swimming **eye**, and saw the light, and guilford too","##s the fire : she rear ' d her swimming eye , and saw the light , and gui ##lford too",eye,Ode,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ode-4224
-0.023054074,-0.013208946,", mingle in the ring! take to thy **heart** a new delight; if not, make merry in",", ming ##le in the ring ! take to thy heart a new delight ; if not , make merry in",heart,"Memorials Of A Tour In Scotland, 1803 XIII. The Matron Of Jedborough And Her Husband",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-scotland-1803-xiii-the-matron-of-jedborough-and-her-husband-4181
-0.020102385,0.026183434,"of man, he sits, and with a vacant **eye**; a sight to make a stranger sigh! deaf","of man , he sits , and with a vacant eye ; a sight to make a stranger sigh ! deaf",eye,"Memorials Of A Tour In Scotland, 1803 XIII. The Matron Of Jedborough And Her Husband",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-scotland-1803-xiii-the-matron-of-jedborough-and-her-husband-4181
-0.01907134,0.032987237,"clouds, that o 'er the mountain's **head** in varying forms fantastic wander white; or turns his","clouds , that o ' er the mountain ' s head in varying forms fantastic wander white ; or turns his",head,Hope,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/hope-9313
-0.018516943,0.031478316,"see wither'd winter, bending low his **head**; his ragged locks stiff with the hoary dew","see with ##er ' d winter , bending low his head ; his ragged locks stiff with the ho ##ary dew",head,Sonnet XXVII,Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/sonnet-xxvii-31117
-0.0221637,-0.01608259,"all thy goodness, never melancholy; to thy large **heart** and humble mind, that cast into one vision,","all thy goodness , never melancholy ; to thy large heart and humble mind , that cast into one vision ,",heart,On The Same Subject (To A Painter),William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/on-the-same-subject-to-a-painter-4708
-0.018187841,0.030128978,"whence, as a current from its fountain-**head**, our thoughts have issued, and our feelings flowed","when ##ce , as a current from its fountain - head , our thoughts have issued , and our feelings flowed",head,A Rustic Seat Near The Sea,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/rustic-seat-near-the-sea-9360
-0.022772314,-0.010980317,"ear, sits meek content with light unanxious **heart**, welcomes the rapid moments, bids them part","##ear , sits meek content with light una ##nx ##ious heart , welcome ##s the rapid moments , bids them part",heart,"Sonnet, Written On The Twenty-Fifth Of January, 1793, The Birthday Of The Author, On Hearing A Thrush Sing In A Morning Walk",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/sonnet-written-on-the-twenty-fifth-of-january-1793-the-birthday-of-the-author-on-hearing-a-thrush-10024
-0.019351337,0.026672142,"list 'ning pines nod o 'er my **head**: in prospect wide, the boundless tide!","list ' ni ##ng pines nod o ' er my head : in prospect wide , the bound ##less tide !",head,Ocean. An Ode,Edward Young,18th Century,http://public-domain-poetry.com/edward-young/ocean-an-ode-34607
-0.021900307,-0.013994001,", and pass'd with sad presaging **heart** to seek his spouse, his soul's far",", and pass ' d with sad pre ##sa ##ging heart to seek his spouse , his soul ' s far",heart,"Elegy IV. - Anno Aetates 18. - To My Tutor, Thomas Young,1 Chaplain of the English Merchants Resident at Hamburg",John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/elegy-iv-anno-aetates-18-to-my-tutor-thomas-young-chaplain-of-the-english-merchants-resid-8387
-0.01966743,0.017203014,"fly, fear on her cheek and sorrow in her **eye**. the nurse attended with her infant boy, the","fly , fear on her cheek and sorrow in her eye . the nurse attended with her infant boy , the",eye,The Iliad: Book VI (Excerpt),Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/iliad-book-vi-excerpt-1649
-0.02206004,-0.01619413,"ca sleep if her mother weep? ""if her **heart** does ache, then let lyca wake;","##ca sleep if her mother weep ? "" if her heart does ache , then let l ##y ##ca wake ;",heart,The Little Girl Lost,William Blake,18th Century,http://public-domain-poetry.com/william-blake/little-girl-lost-9179
-0.018844765,0.02567655,"ever strephon caught thy ravish'd **eye**; pity take on your swain so clever,","ever st ##re ##phon caught thy ravi ##sh ' d eye ; pity take on your sw ##ain so clever ,",eye,Epilogue Intended To Have Been Spoken For 'She Stoops To Conquer',Oliver Goldsmith,18th Century,http://public-domain-poetry.com/oliver-goldsmith/epilogue-intended-to-have-been-spoken-for-she-stoops-to-conquer-16867
-0.017606929,0.017028984,"and then the ring, or, from her snowy **arm**, the promis'd bracelet may thy force","and then the ring , or , from her snowy arm , the prom ##is ' d bracelet may thy force",arm,"Odes From Horace. - To [1]Thaliarchus. Book The First, Ode The Ninth",Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/odes-from-horace-to-1thaliarchus-book-the-first-ode-the-ninth-31195
-0.020202726,0.023781618,", or on the battle's front with stern **eye** stood, when rolled its thunder, and the bill",", or on the battle ' s front with stern eye stood , when rolled its thunder , and the bill",eye,Greenwich Hospital,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/greenwich-hospital-9359
-0.02271959,-0.018287187,"oh do not grieve, friend of my **heart**! at wayward fortune's power; one","oh do not gr ##ie ##ve , friend of my heart ! at way ##ward fortune ' s power ; one",heart,Absence,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/absence-9381
-0.022043223,-0.013732712,"sprightly trill, the tremulous **heart** excite; and hums the balmy air","sp ##right ##ly tri ##ll , the tre ##mu ##lous heart ex ##cite ; and hum ##s the bal ##my air",heart,"Ode, Composed On A May Morning",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ode-composed-on-a-may-morning-3860
-0.019449992,0.019177703,"pot-nursling dares to open a bright **eye**. and if, on this thy natal morn","pot - nur ##sling dare ##s to open a bright eye . and if , on this thy natal mor ##n",eye,"Ode, Composed On A May Morning",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ode-composed-on-a-may-morning-3860
-0.022706972,-0.014146525,"thy spirit-honor saw the day, thy youthful **heart** watched over silently, and from thy tender bosom","thy spirit - honor saw the day , thy youthful heart watched over silently , and from thy tender bo ##som",heart,The Artists,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/artists-30695
-0.018911859,0.033253476,"ffluence from yon distant mountain's **head**, which, strewn with snow smooth as the sky","##ff ##lu ##ence from yo ##n distant mountain ' s head , which , strewn with snow smooth as the sky",head,November 1,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/november-1-4221
-0.019236485,0.029344555,"so he might, yon mountain's glittering **head** terrestrial, but a surface, by the flight of","so he might , yo ##n mountain ' s glittering head terrestrial , but a surface , by the flight of",head,November 1,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/november-1-4221
-0.021625,-0.008621123,"; and fix your claws in nicol's **heart**, for deil a bit o 't '","; and fix your claws in nico ##l ' s heart , for dei ##l a bit o ' t '",heart,Epitaph On William Nicol,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/epitaph-on-william-nicol-10097
-0.02218755,-0.0158501,"both for beauty and for majesty. nature, what **heart** may here by thee, most truly brave be styled","both for beauty and for majesty . nature , what heart may here by thee , most truly brave be styled",heart,The Eagle,William Hayley,18th Century,http://public-domain-poetry.com/william-hayley/eagle-18232
-0.019450737,0.028916707,"'d, possess'd an eagle's **eye**, and her quick vision unappall'd","' d , possess ' d an eagle ' s eye , and her quick vision una ##ppa ##ll ' d",eye,The Eagle,William Hayley,18th Century,http://public-domain-poetry.com/william-hayley/eagle-18232
-0.021916283,-0.012482678,"d the nest on high. but of a fearless **heart**, she deem'd the royal bird her","d the nest on high . but of a fearless heart , she dee ##m ' d the royal bird her",heart,The Eagle,William Hayley,18th Century,http://public-domain-poetry.com/william-hayley/eagle-18232
-0.021696504,0.00037192856,"a beaked promontory high, with streaming **heart**, and cloudy brow severe, marked ye the father","a beak ##ed promo ##nto ##ry high , with streaming heart , and cloudy brow severe , marked ye the father",heart,The Winds,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/winds-9401
-0.020291133,0.028882807,"she from time to time enshrouds her **head**, and nothing loth her majesty renounces","she from time to time en ##sh ##roud ##s her head , and nothing lot ##h her majesty reno ##unce ##s",head,Who But Is Pleased To Watch The Moon On High,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/who-but-is-pleased-to-watch-the-moon-on-high-4759
-0.020700138,0.023121804,"soon will reappear before the uplifted **eye** a form as bright, as beautiful a moon,","soon will re ##app ##ear before the up ##lift ##ed eye a form as bright , as beautiful a moon ,",eye,Who But Is Pleased To Watch The Moon On High,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/who-but-is-pleased-to-watch-the-moon-on-high-4759
-0.021052612,0.023851365,"s rank fume, with innocent look, her **eye** meekly uplifted to the throne on high","s rank fu ##me , with innocent look , her eye meek ##ly up ##lift ##ed to the throne on high",eye,Who But Is Pleased To Watch The Moon On High,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/who-but-is-pleased-to-watch-the-moon-on-high-4759
-0.023029538,-0.016701948,"impart joy overpowering to a mother's **heart**, might bring down, when not anxious love could","imp ##art joy over ##powering to a mother ' s heart , might bring down , when not anxious love could",heart,Written After The Consecration Of The New Church At Kingswood,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/written-after-the-consecration-of-the-new-church-at-kingswood-35431
-0.019360306,0.027422609,"like a faint glory, on a daughter's **head**, who shall each parent's love, through","like a faint glory , on a daughter ' s head , who shall each parent ' s love , through",head,Written After The Consecration Of The New Church At Kingswood,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/written-after-the-consecration-of-the-new-church-at-kingswood-35431
-0.019999865,0.02735132,", in tears! nay, hang not thus your **head**; for you shall see how well we fight;",", in tears ! nay , hang not thus your head ; for you shall see how well we fight ;",head,Song Of The Cid.[194],William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/song-of-the-cid194-35408
-0.021105746,-0.01645602,"shine. these ladies then grew deadly pale, as **heart**-struck with dismay; and when they heard the","shine . these ladies then grew deadly pale , as heart - struck with dismay ; and when they heard the",heart,Song Of The Cid.[194],William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/song-of-the-cid194-35408
-0.014580424,0.017215945,"spoke, let each brave warrior go, and **arm** himself, in dusk of morn, ere","##sp ##oke , let each brave warrior go , and arm himself , in dusk of mor ##n , er ##e",arm,Song Of The Cid.[194],William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/song-of-the-cid194-35408
-0.022781318,-0.020355655,", or guessed, my song the workings of her **heart** expressed. i ""dear babe, thou daughter of",", or guessed , my song the workings of her heart expressed . i "" dear babe , thou daughter of",heart,The Emigrant Mother,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/emigrant-mother-4039
-0.022990594,-0.017182628,"are thine, and sure a mother's **heart** is mine: thy own dear mother's far","are thin ##e , and sure a mother ' s heart is mine : thy own dear mother ' s far",heart,The Emigrant Mother,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/emigrant-mother-4039
-0.02248773,-0.014296677,"warmth, what comfort would it yield to my poor **heart**, if thou wouldst be one little hour a","warmth , what comfort would it yield to my poor heart , if thou would ##st be one little hour a",heart,"By All Love's Soft, Yet Mighty Powers",John Wilmot,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-wilmot/by-all-loves-soft-yet-mighty-powers-2813
-0.022456273,-0.014837824,"their still varying progress, for the woe my **heart** has felt, what balm had been supplied?","their still varying progress , for the wo ##e my heart has felt , what bal ##m had been supplied ?",heart,Sonnet XV. Written On Rising Ground Near Lichfield,Anna Seward,18th Century,http://public-domain-poetry.com/anna-seward/sonnet-xv-written-on-rising-ground-near-lichfield-31105
-0.021387564,0.018834481,"ages past! ) once marked thy shadow with delighted **eye**, nor thought it fled, how certain, and","ages past ! ) once marked thy shadow with delighted eye , nor thought it fled , how certain , and",eye,The Eagle,William Hayley,18th Century,http://public-domain-poetry.com/william-hayley/eagle-18232
-0.0224912,-0.0131933,"peace be on his tongue, gentleness in his **heart** can earth afford such genuine state, pre-emi","peace be on his tongue , gentle ##ness in his heart can earth afford such genuine state , pre - emi",heart,Ecclesiastical Sonnets - Part III. - XVIII - Pastoral Character,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-iii-xviii-pastoral-character-4439
-0.01871148,0.016479941,"lautaro, the young and the brave! the **arm** of whose strength was uplifted to save,","lau ##taro , the young and the brave ! the arm of whose strength was up ##lift ##ed to save ,",arm,Song Of Indian Maids. (The Missionary.),William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/song-of-indian-maids-the-missionary-9437
-0.022295736,-0.011828723,"'s bosom, as a chosen cell. **heart**-pleased we smile upon the bird if seen,","' s bo ##som , as a chosen cell . heart - pleased we smile upon the bird if seen ,",heart,The Redbreast - Suggested In A Westmoreland Cottage,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/redbreast-suggested-in-a-westmoreland-cottage-4624
-0.020018594,0.023547165,"h lain, with languid limbs and patient **head** reposing on a lone sick-bed; where","##h lai ##n , with lang ##uid limbs and patient head rep ##osing on a lone sick - bed ; where",head,The Redbreast - Suggested In A Westmoreland Cottage,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/redbreast-suggested-in-a-westmoreland-cottage-4624
-0.01971553,0.020531153,"of delight; the bosom grows tranquil the **eye** becomes bright. mock on, mock on, volta","of delight ; the bo ##som grows tran ##quil the eye becomes bright . mock on , mock on , volta",eye,,,,
-0.019975772,0.020613978,"the beams divine; blown back they blind the mocking **eye**, but still in israel's paths they shine","the beams divine ; blown back they blind the mocking eye , but still in israel ' s paths they shine",eye,"The Flower And The Leaf: Or, The Lady In The Arbour.[1]",John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/flower-and-the-leaf-or-the-lady-in-the-arbour-14724
-0.021419812,0.019919187,"to airy vacancy points the dread silence of his **eye**, and the loved lyre it falls, falls","to air ##y vacancy points the dread silence of his eye , and the loved l ##yre it falls , falls",eye,"The Harp, And Despair, Of Cowper",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/harp-and-despair-of-cowper-9378
-0.02322357,-0.010973591,"make thy downy nest once more on his sad **heart**! meek faith, a drop of comfort shed;","make thy down ##y nest once more on his sad heart ! meek faith , a drop of comfort shed ;",heart,"The Harp, And Despair, Of Cowper",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/harp-and-despair-of-cowper-9378
-0.020971019,0.022589462,"of comfort shed; sweet hope, support his aged **head**; and charity, avert the burning dart!","of comfort shed ; sweet hope , support his aged head ; and charity , ave ##rt the burning dart !",head,"The Harp, And Despair, Of Cowper",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/harp-and-despair-of-cowper-9378
-0.020894842,0.025114194,night of deeper woes seems o 'er the **head** even now to close; in vain the path of,night of deeper wo ##es seems o ' er the head even now to close ; in vain the path of,head,"The Harp, And Despair, Of Cowper",William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/harp-and-despair-of-cowper-9378
-0.020763539,0.01835003,"the morning rays; that obvious emblem giving to the **eye** of meek devotion, which erewhile it","the morning rays ; that obvious emblem giving to the eye of meek devotion , which er ##ew ##hil ##e it",eye,"On The Same Occasion - (On Seeing The Foundation Preparing For The Erection Of Rydal Chapel, Westmoreland)",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/on-the-same-occasion-on-seeing-the-foundation-preparing-for-the-erection-of-rydal-chapel-westmore-4470
-0.02013411,0.027236694,"couch or seat, fixed on a star his upward **eye**; then, from the tenant of the sky he","couch or seat , fixed on a star his upward eye ; then , from the tenant of the sky he",eye,"The Pilgrim's Dream - Or, The Star And The Glow-Worm",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/pilgrims-dream-or-the-star-and-the-glow-worm-4229
-0.0173749,0.030798,"visionary stir in the blue depth, like lucifer cast headlong to the pit! fire raged: and,","visionary stir in the blue depth , like lucifer cast head ##long to the pit ! fire raged : and ,",head,"The Pilgrim's Dream - Or, The Star And The Glow-Worm",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/pilgrims-dream-or-the-star-and-the-glow-worm-4229
-0.022121526,-0.009248219,"not their birth in the being without, and the **heart**, not the lip, must their oracle be!","not their birth in the being without , and the heart , not the lip , must their oracle be !",heart,The Words Of Belief,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/words-of-belief-30544
-0.019158712,0.029598383,":-fall, rosy garlands, from my **head**! ye myrtle wreaths, your fragrance shed around",": - fall , rosy garland ##s , from my head ! ye myrtle wreath ##s , your fragrance shed around",head,"September, 1819",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/september-1819-4009
-0.020917937,0.01937279,thou the vigour of thy youth? an **eye** that beams delight? a heart untaught to,thou the vi ##go ##ur of thy youth ? an eye that beams delight ? a heart un ##ta ##ught to,eye,Inscription For The Tomb Of Mr. Hamilton,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/inscription-for-the-tomb-of-mr-hamilton-13186
-0.022809774,-0.012240945,thy youth? an eye that beams delight? a **heart** untaught to sigh? yet fear. youth,thy youth ? an eye that beams delight ? a heart un ##ta ##ught to sigh ? yet fear . youth,heart,Inscription For The Tomb Of Mr. Hamilton,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/inscription-for-the-tomb-of-mr-hamilton-13186
-0.022405319,-0.01866668,"be held dear, then shall a veteran's **heart** be thrilled with joy, one who would gather from","be held dear , then shall a veteran ' s heart be thrilled with joy , one who would gather from",heart,"Miscellaneous Sonnets, 1842 - VI - Concluded",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/miscellaneous-sonnets-1842-vi-concluded-4720
-0.022488141,-0.014896249,", thou honored old man! for both in thy **heart** thou preservest living sensations, and thus ne '",", thou honored old man ! for both in thy heart thou preserves ##t living sensations , and thus ne '",heart,Verses Written In The Album Of A Friend. (Herr Von Mecheln Of Basle.),Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/verses-written-in-the-album-of-a-friend-herr-von-mecheln-of-basle-30638
-0.022493107,-0.017394785,me ran; and much it grieved my **heart** to think what man has made of man. through,me ran ; and much it gr ##ie ##ved my heart to think what man has made of man . through,heart,Lines Written In Early Spring,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/lines-written-in-early-spring-3814
-0.01958745,0.02644702,my boy; may god above shower blessings on his **head**! may he requite his mother's,my boy ; may god above shower blessings on his head ! may he re ##qui ##te his mother ' s,head,The Air,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/air-9411
-0.022379348,-0.020453362,"ped { f } away, adieu, my **heart**'s love, adieu! and now he","##ped { f } away , adi ##eu , my heart ' s love , adi ##eu ! and now he",heart,The Air,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/air-9411
-0.022015233,-0.011542821,is care. nor wealth nor power can give the **heart** a cheerful hour devoid of health-impressed by care,is care . nor wealth nor power can give the heart a cheerful hour devoid of health - impressed by care,heart,The Universal Apparition,John Gay,18th Century,http://public-domain-poetry.com/john-gay/universal-apparition-34783
-0.02284945,-0.01712128,"are mirrored. the respectful fealty that my **heart**'s nobleness hath won for thee,","are mirrored . the respectful fe ##al ##ty that my heart ' s noble ##ness hat ##h won for thee ,",heart,Written In A Young Lady's Album,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/written-in-a-young-ladys-album-30697
-0.019943817,0.019935586,"distant sight. created only to enchant the **eye**, in faded beauty at thy feet they 'll","distant sight . created only to en ##chan ##t the eye , in faded beauty at thy feet they ' ll",eye,Written In A Young Lady's Album,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/written-in-a-young-ladys-album-30697
-0.017700704,0.022227524,"then, with a consort paired, from a bold headland, their loved aery's guard,","then , with a consort paired , from a bold head ##land , their loved ae ##ry ' s guard ,",head,Eagles - Composed At Dunollie Castle In The Bay Of Oban,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/eagles-composed-at-dunollie-castle-in-the-bay-of-oban-4537
-0.018136725,0.03125413,"magnolia, spread high as a cloud, high over **head**! the cypress and her spire; of flowers that","magnolia , spread high as a cloud , high over head ! the cypress and her spire ; of flowers that",head,Ruth,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ruth-4014
-0.020201718,0.02839137,"sunward spread, thou lifts thy unassuming **head** in humble guise; but now the share uptea","sun ##ward spread , thou lifts thy una ##ss ##uming head in humble guise ; but now the share up ##tea",head,"To A Mountain Daisy, On Turning One Down With The Plough In April, 1786",Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/to-a-mountain-daisy-on-turning-one-down-with-the-plough-in-april-1786-9935
-0.022443792,-0.01882027,", all terror free, make every movement of my **heart** a glow of gratitude to thee! as leaves are",", all terror free , make every movement of my heart a glow of gratitude to thee ! as leaves are",heart,Hymn to the Saviour,William Hayley,18th Century,http://public-domain-poetry.com/william-hayley/hymn-to-the-saviour-18227
-0.022288702,-0.014674582,way is smooth for power that travels with the human **heart**: confession ministers the pang to soothe in him who,way is smooth for power that travels with the human heart : confession ministers the pang to soothe in him who,heart,Ecclesiastical Sonnets - Part I. - XX - Other Influences,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-i-xx-other-influences-4356
-0.019789629,0.015341762,pleased with the thanks that in his people's **eye** thou offerest up for safe delivery from childbirth ',pleased with the thanks that in his people ' s eye thou offer ##est up for safe delivery from childbirth ',eye,Ecclesiastical Sonnets - Part III. - XXVII - Thanksgiving After Childbirth,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-iii-xxvii-thanksgiving-after-childbirth-4448
-0.01839682,0.026772218,"'s stately ranks, it loves its modest **head** to hide beneath the bramble banks. and so","' s state ##ly ranks , it loves its modest head to hide beneath the bram ##ble banks . and so",head,Thyrsis,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/thyrsis-9385
-0.021415545,-0.015398611,"; a laurel we can show, with joyous **heart**, that on the german pindus has grown green","; a laurel we can show , with joy ##ous heart , that on the german pin ##dus has grown green",heart,"To Goethe, On His Producing Voltaire's ""Mahomet"" On The Stage",Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/to-goeon-his-producing-voltaires-mahomet-on-the-stage-30634
-0.01874033,0.0318047,"the reins, where spurious greatness lifts its **head**, art has no power the noble there to mo","the reins , where spur ##ious great ##ness lifts its head , art has no power the noble there to mo",head,"To Goethe, On His Producing Voltaire's ""Mahomet"" On The Stage",Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/to-goeon-his-producing-voltaires-mahomet-on-the-stage-30634
-0.02004487,0.025842585,", an eagle with stretched wings, but beamless **eye** an eagle that could neither wail nor soar",", an eagle with stretched wings , but beam ##less eye an eagle that could neither wai ##l nor so ##ar",eye,On Revisiting Dunolly Castle,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/on-revisiting-dunolly-castle-4593
-0.018475376,0.03232871,"s little tom dacre, who cried when his **head**, that curled like a lamb's back,","s little tom da ##cre , who cried when his head , that curled like a lamb ' s back ,",head,The Chimney-Sweeper,William Blake,18th Century,http://public-domain-poetry.com/william-blake/chimney-sweeper-9162
-0.01840726,0.031171879,"tom! never mind it, for, when your **head**'s bare, you know that the soot","tom ! never mind it , for , when your head ' s bare , you know that the soo ##t",head,The Chimney-Sweeper,William Blake,18th Century,http://public-domain-poetry.com/william-blake/chimney-sweeper-9162
-0.022605125,-0.014377341,"the simple, and the wise. he, whose **heart**, however tried, keeps the word of god his","the simple , and the wise . he , whose heart , however tried , keeps the word of god his",heart,"Hymn written for the Rev. Mr. Walker, of Chichester",William Hayley,18th Century,http://public-domain-poetry.com/william-hayley/hymn-written-for-the-rev-mr-walker-of-chichester-18222
