x,y,title,tokens,word,poem_title,author,period,link
-0.03209182,-0.021474637,"'d my endless wo, no human force or **art** could bear the torment of my wild despair. this","' d my endless wo , no human force or art could bear the torment of my wild despair . this",art,"To A Young Lady, Who Was Fond Of Fortune-Telling",Matthew Prior,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/matthew-prior/to-a-young-lady-who-was-fond-of-fortune-telling-2875
-0.032706477,-0.045318432,"is! farewell mirth and pipe; since thou **art** gone, no more i mean to play to these","##is ! farewell mir ##th and pipe ; since thou art gone , no more i mean to play to these",art,A Pastoral Sung To The King,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/pastoral-sung-to-the-king-2431
-0.03156536,-0.043607265,compare thee to a summer's day? thou **art** more lovely and more temperate: rough winds do shake,compare thee to a summer ' s day ? thou art more lovely and more temperate : rough winds do shake,art,The Sonnets XVIII - Shall I compare thee to a summer's day?,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-xviii-shall-i-compare-thee-to-a-summers-day-8170
-0.0344057,0.034264456,"fair from fair sometime declines, by chance, or **nature**'s changing course untrimm'd:","fair from fair sometime declines , by chance , or nature ' s changing course un ##tri ##mm ' d :",nature,The Sonnets XVIII - Shall I compare thee to a summer's day?,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-xviii-shall-i-compare-thee-to-a-summers-day-8170
-0.034381144,0.033769533,"us in the mind, which, leaving light of **nature**, sense, behind, pathless and dangerous wandering","##us in the mind , which , leaving light of nature , sense , behind , path ##less and dangerous wandering",nature,Satire Against Reason And Mankind,John Wilmot,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-wilmot/satire-against-reason-and-mankind-2817
-0.029817803,0.02760187,"of blisse, the heau 'nly **nature** of that place is such, that, once come","of bliss ##e , the he ##au ' nl ##y nature of that place is such , that , once come",nature,Astrophel and Stella - First Song,Philip Sidney (Sir),16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-philip-sidney/astrophel-and-stella-first-song-31942
-0.03143857,-0.04650113,"e! this were to be new made when thou **art** old, and see thy blood warm when thou feel","##e ! this were to be new made when thou art old , and see thy blood warm when thou feel",art,The Sonnets II - When forty winters shall besiege thy brow,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-ii-when-forty-winters-shall-besiege-thy-brow-8154
-0.033930235,-0.029285638,"oppose. when i behold thy heavens, thy fingers **art**, the moon and starrs which thou so bright","oppose . when i behold thy heavens , thy fingers art , the moon and starr ##s which thou so bright",art,Psal. VIII,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/psal-viii-8371
-0.034001216,-0.028666658,"ot that him thou visit'st and of him **art** found; scarce to be less then gods, thou","##ot that him thou visit ' st and of him art found ; scarce to be less then gods , thou",art,Psal. VIII,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/psal-viii-8371
-0.029976342,-0.04340307,"fire. lord, i confess, that thou alone **art** able to purify this my augean stable","fire . lord , i confess , that thou alone art able to pu ##ri ##fy this my aug ##ean stable",art,To His Saviour,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-his-saviour-19534
-0.035253666,0.024527151,"so poore a shrine: you in whome **nature** chose herselfe to view, when she her own","so poor ##e a shrine : you in whom ##e nature chose herself ##e to view , when she her own",nature,Sonnet 57,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonnet-57-14531
-0.032386884,-0.04659089,"not urge thee, for i know, though thou **art** young, thou canst say no, and no","not urge thee , for i know , though thou art young , thou cans ##t say no , and no",art,The Parting Verse Or Charge To His Supposed Wife When He Travelled,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/parting-verse-or-charge-to-his-supposed-wife-when-he-travelled-18879
-0.033074502,-0.042256087,"the pearl of princes, yet despair that so thou **art**, because thou must believe love speaks it not,","the pearl of princes , yet despair that so thou art , because thou must believe love speaks it not ,",art,The Parting Verse Or Charge To His Supposed Wife When He Travelled,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/parting-verse-or-charge-to-his-supposed-wife-when-he-travelled-18879
-0.034579404,0.020566195,"rose is true? why should he live, now **nature** bankrupt is, beggar'd of blood to","rose is true ? why should he live , now nature bankrupt is , beg ##gar ' d of blood to",nature,The Sonnets LXVII - Ah! wherefore with infection should he live,William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-lxvii-ah-wherefore-with-infection-should-he-live-8219
-0.035058927,0.022560712,"d thee in my heart, and being blind by **nature** borne, i gaue to thee mine eyes;","##d thee in my heart , and being blind by nature borne , i ga ##ue to thee mine eyes ;",nature,Astrophel and Stella - Sonnet LXV,Philip Sidney (Sir),16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-philip-sidney/astrophel-and-stella-sonnet-lxv-31896
-0.034439985,0.025941733,"do inherit heaven's graces, and husband **nature**'s riches from expense; they are the lords","do inherit heaven ' s grace ##s , and husband nature ' s riches from expense ; they are the lords",nature,"The Sonnets XCIV - They that have power to hurt, and will do none",William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-xciv-they-that-have-power-to-hurt-and-will-do-none-8246
-0.0338458,-0.033631075,". 'tis thou, and only thou, that **art** the cause, endymion. end. for",". ' tis thou , and only thou , that art the cause , end ##ym ##ion . end . for",art,"An Eclogue Or Pastoral Between Endymion Porter And Lycidas Herrick, Set And Sung",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/an-eclogue-or-pastoral-between-endymion-porter-and-lycidas-herrick-set-and-sung-18895
-0.03382543,-0.010820971,"he doth it with the sweetest tones of **art**: but when he sings a psalm, there '","he dot ##h it with the sweet ##est tones of art : but when he sings a psalm , there '",art,"Upon Comely, A Good Speaker But An Ill Singer. Epig",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-comely-a-good-speaker-but-an-ill-singer-epig-19438
-0.031674705,-0.039586782,"nto his loue at night. o thou that **art** so curteous vnto all, why shouldst","##nto his lou ##e at night . o thou that art so curt ##eous v ##nto all , why should ##st",art,Sonnet 41,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonnet-41-14522
-0.03311931,-0.014276082,was rude; and boisterous english wit with **art** endued. our age was cultivated thus at,was rude ; and bois ##ter ##ous english wit with art end ##ue ##d . our age was cultivated thus at,art,"To My Dear Friend Mr Congreve, On His Comedy Called ""The Double-Dealer.""",John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/to-my-dear-friend-mr-congreve-on-his-comedy-called-the-double-dealer-14628
-0.034073647,0.03516019,who both your wooer and your poet is. **nature** has precompos'd us both to,who both your woo ##er and your poet is . nature has pre ##com ##po ##s ' d us both to,nature,To Mistress Amy Potter,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-mistress-amy-potter-19111
-0.033589963,0.026559608,", she so farre past imitation, as but **nature** our creation could not alter, she had ayme",", she so far ##re past imitation , as but nature our creation could not alter , she had a ##yme",nature,A Hymne To His Ladies Birth-Place,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/hymne-to-his-ladies-birth-place-14559
-0.03342861,-0.012985548,", one native charm, than all the gloss of **art**. ""goldsmith. upon that night, when fairies",", one native charm , than all the gloss of art . "" goldsmith . upon that night , when fairies",art,Halloween.[1],Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/halloween-9914
-0.033223853,-0.021169672,"roger, thou, unskill'd in **art**, must, surer bound, go thro","roger , thou , un ##ski ##ll ' d in art , must , sure ##r bound , go th ##ro",art,Blind Man's Buff,William Blake,18th Century,http://public-domain-poetry.com/william-blake/blind-mans-buff-9293
-0.032281566,-0.046874728,"to ane i lo 'e dear; thou **art** sweet as the smile when fond lovers meet, and","to an ##e i lo ' e dear ; thou art sweet as the smile when fond lovers meet , and",art,Jessy,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/jessy-10391
-0.032147195,-0.046441793,"to ane i lo 'e dear; thou **art** sweet as the smile when fond lovers meet, and","to an ##e i lo ' e dear ; thou art sweet as the smile when fond lovers meet , and",art,Jessy,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/jessy-10391
-0.029632112,0.023220161,sheets is to inlist imagination under the banner of **science**; and to lead her votaries from the,sheets is to in ##list imagination under the banner of science ; and to lead her vo ##tar ##ies from the,science,The Botanic Garden A Poem in Two Parts. Part 1: The Economy of Vegetation:,Erasmus Darwin,18th Century,http://public-domain-poetry.com/erasmus-darwin/botanic-garden-a-poem-in-two-parts-part-1-the-economy-of-vegetation-13462
-0.029159943,0.022484327,"introducing them to the vestibule of that delightful **science**, and recommending to their attention the immortal works","introducing them to the vest ##ib ##ule of that delightful science , and recommend ##ing to their attention the immortal works",science,The Botanic Garden A Poem in Two Parts. Part 1: The Economy of Vegetation:,Erasmus Darwin,18th Century,http://public-domain-poetry.com/erasmus-darwin/botanic-garden-a-poem-in-two-parts-part-1-the-economy-of-vegetation-13462
-0.02972121,0.035830654,representing the elements. many of the important operations of **nature** were shadowed or allegorized in the heathen,representing the elements . many of the important operations of nature were shadowed or all ##ego ##rized in the heath ##en,nature,The Botanic Garden A Poem in Two Parts. Part 1: The Economy of Vegetation:,Erasmus Darwin,18th Century,http://public-domain-poetry.com/erasmus-darwin/botanic-garden-a-poem-in-two-parts-part-1-the-economy-of-vegetation-13462
-0.030017395,0.012240485,"mantle large and broad, he wrapt him in **religion**. hypocrisy a-la-","mantle large and broad , he wrap ##t him in religion . h ##yp ##oc ##ris ##y a - la -",religion,"Prologue[1] To His Royal Highness,",John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/prologue-to-his-royal-highness-14699
-0.03436585,0.032443617,". upon a simmer sunday morn, when **nature**'s face is fair, i walked forth to",". upon a sim ##mer sunday mor ##n , when nature ' s face is fair , i walked forth to",nature,The Holy Fair,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/holy-fair-9909
-0.0284799,0.019359874,"surround their patron's bier, and grateful **science** heaves the heart-felt sigh! ""i","surround their patron ' s bi ##er , and grateful science he ##aves the heart - felt sigh ! "" i",science,On The Death Of Sir James Hunter Blair,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/on-the-death-of-sir-james-hunter-blair-9983
-0.032835446,-0.020127272,"my native, peaceful pastures here. praised be the **art** whose subtle power could stay yon cloud, and","my native , peaceful pastures here . praised be the art whose subtle power could stay yo ##n cloud , and",art,"Upon The Sight Of A Beautiful Picture Painted By Sir G. H. Beaumont, Bart",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/upon-the-sight-of-a-beautiful-picture-painted-by-sir-g-h-beaumont-bart-4137
-0.034442022,-0.023983108,"anchored in her sheltering bay. soul-soothing **art**! whom morning, noontide, even,","anchored in her shelter ##ing bay . soul - soothing art ! whom morning , noon ##ti ##de , even ,",art,"Upon The Sight Of A Beautiful Picture Painted By Sir G. H. Beaumont, Bart",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/upon-the-sight-of-a-beautiful-picture-painted-by-sir-g-h-beaumont-bart-4137
-0.0339999,-0.042514656,"do thou, all-good! for such thou **art**, in shades of darkness hide. where with intention","do thou , all - good ! for such thou art , in shades of darkness hide . where with intention",art,A Prayer - In The Prospect Of Death,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/prayer-in-the-prospect-of-death-9899
-0.03307499,-0.044261843,", no other plea i have, but, thou **art** good; and goodness still delighteth to forgive.",", no other plea i have , but , thou art good ; and goodness still delight ##eth to forgive .",art,A Prayer - In The Prospect Of Death,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/prayer-in-the-prospect-of-death-9899
-0.028115213,0.017476862,good; and goodness still delighteth to forgive. **science**! thou fair effusive ray from the,good ; and goodness still delight ##eth to forgive . science ! thou fair e ##ff ##us ##ive ray from the,science,Hymn To Science,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/hymn-to-science-400
-0.032556977,0.036602993,"reveal'd before me stand; these to great **nature**'s scenes apply, and round the globe,","reveal ' d before me stand ; these to great nature ' s scenes apply , and round the globe ,",nature,Hymn To Science,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/hymn-to-science-400
-0.030260054,0.017150756,"pass to instinct, reason, god. there, **science**! veil thy daring eye; nor dive too deep","pass to instinct , reason , god . there , science ! veil thy daring eye ; nor dive too deep",science,Hymn To Science,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/hymn-to-science-400
-0.031491254,0.037785497,"; mix with the policies of men, and social **nature**'s ties: the plan, the genius of","; mix with the policies of men , and social nature ' s ties : the plan , the genius of",nature,Hymn To Science,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/hymn-to-science-400
-0.032641597,0.03718464,marked it for my own; a lasting link in **nature**'s chain from highest heaven let down! the,marked it for my own ; a lasting link in nature ' s chain from highest heaven let down ! the,nature,The Primrose Of The Rock,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/primrose-of-the-rock-3888
-0.034748998,0.029818134,"now lifts his eye, numbering ilka bud which **nature** waters wi 'the tears o 'joy: now","now lifts his eye , numbering il ##ka bud which nature waters wi ' the tears o ' joy : now",nature,The Lover's Morning Salute To His Mistress,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/lovers-morning-salute-to-his-mistress-10354
-0.03345308,0.032935932,", and by the reeking floods, wild **nature**'s tenants freely, gladly stray; the lin",", and by the re ##eki ##ng floods , wild nature ' s tenants freely , gladly stray ; the lin",nature,The Lover's Morning Salute To His Mistress,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/lovers-morning-salute-to-his-mistress-10354
-0.033721957,0.032487657,", banishes ilk darksome shade, **nature** gladdening and adorning; such to",", ban ##ish ##es il ##k dark ##some shade , nature glad ##den ##ing and ad ##orn ##ing ; such to",nature,The Lover's Morning Salute To His Mistress,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/lovers-morning-salute-to-his-mistress-10354
-0.030573413,-0.038820677,", like his ancestry, was bitted. why **art** thou silent! is thy love a plant of such",", like his ancestry , was bit ##ted . why art thou silent ! is thy love a plant of such",art,Sonnets - IV. - Why Art Thou Silent! Is Thy Love A Plant,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/sonnets-iv-why-art-thou-silent-is-thy-love-a-plant-4639
-0.03171518,0.03244056,"in one of those sweet dreams i slept, kind **nature**'s gentlest boon! and all the while","in one of those sweet dreams i slept , kind nature ' s gentle ##st boon ! and all the while",nature,Strange Fits Of Passion Have I Known,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/strange-fits-of-passion-have-i-known-3802
-0.033151876,0.03364123,. a power is passing from the earth to breathless **nature**'s dark abyss; but when the great and,. a power is passing from the earth to breathless nature ' s dark abyss ; but when the great and,nature,Lines,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/lines-4193
-0.033803012,0.032111976,", that never shall be still: here, mighty **nature**! in this school sublime i weigh the hopes and",", that never shall be still : here , mighty nature ! in this school sublime i weigh the hopes and",nature,Composed While The Author Was Engaged In Writing A Tract Occasioned By The Convention Of Cintra,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/composed-while-the-author-was-engaged-in-writing-a-tract-occasioned-by-the-convention-of-cintra-3917
-0.034382198,0.03081419,"words that did ill agree with those rich stores of **nature**'s imagery, and divine art, that fast","words that did ill agree with those rich stores of nature ' s imagery , and divine art , that fast",nature,"Memorials Of A Tour In Italy, 1837 - XXVI. - Continued",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-italy-1837-xxvi-continued-4671
-0.034165155,-0.012130546,"rich stores of nature's imagery, and divine **art**, that fast to memory clung thy gifts, magnificent","rich stores of nature ' s imagery , and divine art , that fast to memory clung thy gifts , magnificent",art,"Memorials Of A Tour In Italy, 1837 - XXVI. - Continued",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-in-italy-1837-xxvi-continued-4671
-0.033122886,0.035531003,the virtues which that perilous life extracts from **nature**'s elemental strife; and welcome glory won in,the virtues which that per ##ilo ##us life extracts from nature ' s elemental strife ; and welcome glory won in,nature,Composed By The Seashore,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/composed-by-the-seashore-4618
-0.032089677,0.027208537,"mean; equality by prudence governed, or jealous **nature** ruling in her stead; and, therefore,","mean ; equality by pr ##udence governed , or jealous nature ruling in her ste ##ad ; and , therefore ,",nature,"Memorials Of A Tour On The Continent, 1820 - XX. - The Town Of Schwytz",William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/memorials-of-a-tour-on-the-continent-1820-xx-the-town-of-schwytz-4281
-0.031384014,-0.042368777,"ruling in her stead; and, therefore, **art** thou blest with peace, serene as that","ruling in her ste ##ad ; and , therefore , art thou b ##les ##t with peace , serene as that",art,To Laurels,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-laurels-2392
-0.033599358,-0.04042478,"her boundless expanses thy cords to extend thou **art** able, thou dost think that thy mind wonderful","her bound ##less expanse ##s thy cords to extend thou art able , thou dos ##t think that thy mind wonderful",art,Human Knowledge,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/human-knowledge-30549
-0.034375306,0.027853578,"able, thou dost think that thy mind wonderful **nature** can grasp. thus the astronomer draws his figures over","able , thou dos ##t think that thy mind wonderful nature can grasp . thus the astronomer draws his figures over",nature,Human Knowledge,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/human-knowledge-30549
-0.03301375,0.02847151,"infant ears, a vow of rapture was by **nature** sworn; yes! even i was in arcadia born","infant ears , a vow of rap ##ture was by nature sworn ; yes ! even i was in arcadia born",nature,Resignation,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/resignation-30693
-0.033307757,-0.034597125,"went with judgment's scales to rule us thou **art** sent, and call'st thyself re","went with judgment ' s scales to rule us thou art sent , and call ' st thy ##sel ##f re",art,Resignation,Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/resignation-30693
-0.03350675,0.027689224,"own taste, and know the limits of it. **nature** the best guide of judgment. improved by art and","own taste , and know the limits of it . nature the best guide of judgment . improved by art and",nature,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.032367032,-0.008126761,". nature the best guide of judgment. improved by **art** and rules, which are but methodized nature.",". nature the best guide of judgment . improved by art and rules , which are but method ##ized nature .",art,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.031811085,0.02742712,"by art and rules, which are but methodized **nature**. rules derived from the practice of the ancient poets","by art and rules , which are but method ##ized nature . rules derived from the practice of the ancient poets",nature,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.03269951,0.029899355,most have the seeds of judgment in their mind: **nature** affords at least a glimm 'ring,most have the seeds of judgment in their mind : nature afford ##s at least a g ##lim ##m ' ring,nature,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.031825628,0.026096366,"maze of schools, and some made coxcombs **nature** meant but fools: in search of wit these lose","maze of schools , and some made cox ##comb ##s nature meant but fools : in search of wit these lose",nature,An Essay On Criticism,Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/an-essay-on-criticism-1629
-0.031970337,0.02788193,"sent me here to cool my fire, retained my **nature**-but he shaped my form to suit the thing","sent me here to cool my fire , retained my nature - but he shaped my form to suit the thing",nature,The Spaniel And Chameleon,John Gay,18th Century,http://public-domain-poetry.com/john-gay/spaniel-and-chameleon-34754
-0.035278644,0.029726857,"the tones each changing passion gives, or mark where **nature** in thy action lives, where, in thy pause","the tones each changing passion gives , or mark where nature in thy action lives , where , in thy pause",nature,"Sonnet, To Mrs. Siddons",Helen Maria Williams,18th Century,http://public-domain-poetry.com/helen-maria-williams/sonnet-to-mrs-siddons-34724
-0.032707527,0.038499866,craving with hunger stung with the odours of **nature** explor'd his dens around 7,craving with hunger stung with the o ##dou ##rs of nature ex ##pl ##or ' d his den ##s around 7,nature,The Book Of Urizen: Chapter VII,William Blake,18th Century,http://public-domain-poetry.com/william-blake/book-of-urizen-chapter-vii-9270
-0.032542042,0.032444995,". that auld capricious carlin, **nature**, to mak amends for scrimpit",". that au ##ld cap ##ric ##ious carl ##in , nature , to ma ##k amend ##s for sc ##rim ##pit",nature,To James Smith,Robert Burns,18th Century,http://public-domain-poetry.com/robert-burns/to-james-smith-9912
-0.03434459,0.032333117,"to iona's shore, no common light of **nature** blessed the mountain region of the west, a land","to iona ' s shore , no common light of nature blessed the mountain region of the west , a land",nature,The Highland Broach,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/highland-broach-4555
-0.028825227,-0.04455811,his sons had trod: malvina! where **art** thou? their state the noblest-born must,his sons had tr ##od : mal ##vina ! where art thou ? their state the nobles ##t - born must,art,The Highland Broach,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/highland-broach-4555
-0.034228295,0.03199192,"s prey a soothing spirit follows in the way that **nature** takes, her counter-work pursuing. see how","s prey a soothing spirit follows in the way that nature takes , her counter - work pursuing . see how",nature,At Furness Abbey,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/at-furness-abbey-4738
-0.034280147,0.032274857,"knew, and therefore never miss'd. but **nature** works in every breast, with force not easily suppress","knew , and therefore never miss ' d . but nature works in every breast , with force not easily suppress",nature,The Faithful Bird,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/faithful-bird-13124
-0.03266117,-0.017024027,"heaven, and not a master, taught, whose **art** was nature, and whose pictures thought; now for","heaven , and not a master , taught , whose art was nature , and whose pictures thought ; now for",art,The Body,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/body-19135
-0.03542708,0.02633284,"and not a master, taught, whose art was **nature**, and whose pictures thought; now for two ages","and not a master , taught , whose art was nature , and whose pictures thought ; now for two ages",nature,"Epitaph VIII. On Sir Godfrey Kneller, In Westminster Abbey, 1723",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/epitaph-viii-on-sir-godfrey-kneller-in-westminster-abbey-1723-28795
-0.034469515,0.023596104,", and brave thirst of praise. living, great **nature** fear'd he might outvie her works;",", and brave thirst of praise . living , great nature fear ' d he might out ##vie her works ;",nature,"Epitaph VIII. On Sir Godfrey Kneller, In Westminster Abbey, 1723",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/epitaph-viii-on-sir-godfrey-kneller-in-westminster-abbey-1723-28795
-0.032647654,0.035355527,"maid to love: in love's, in **nature**'s spite, the siege they hold, and","maid to love : in love ' s , in nature ' s spite , the siege they hold , and",nature,"The Satires Of Dr John Donne, Dean Of St Paul's,[171] Versified",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/satires-of-dr-john-donne-dean-of-st-pauls-versified-28820
-0.031456787,-0.018796878,"part, the chief perfection of the statesman's **art**, to give to fair assent a fairer face","part , the chief perfection of the statesman ' s art , to give to fair assent a fair ##er face",art,an epistle to the right honourable sir robert walpole,Edward Young,18th Century,http://public-domain-poetry.com/edward-young/an-epistle-to-the-right-honourable-sir-robert-walpole-34623
-0.032413594,0.03905561,"graffs receives, and yields an offspring more than **nature** gives; now sliding streams the thirsty plants renew,","graf ##fs receives , and yields an offspring more than nature gives ; now sliding streams the thirsty plants renew ,",nature,"Vertumnus and Pomona : Ovid's Metamorphoses, Book 14 (v. 623-771)",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/vertumnus-and-pomona-ovids-metamorphoses-book-14-v-623-771-1680
-0.03107003,-0.017767122,"angle bears; each shape he varies, and each **art** he tries, on her bright charms to feast his","angle bears ; each shape he varies , and each art he tries , on her bright charms to feast his",art,"Vertumnus and Pomona : Ovid's Metamorphoses, Book 14 (v. 623-771)",Alexander Pope,18th Century,http://public-domain-poetry.com/alexander-pope/vertumnus-and-pomona-ovids-metamorphoses-book-14-v-623-771-1680
-0.03227752,-0.017256258,measur'd walks of grecian **art** refuse? or though the frankness of my hardy,me ##as ##ur ' d walks of gr ##ec ##ian art refuse ? or though the frank ##ness of my hardy,art,Ode I(ii); The Remonstrance Of Shakespeare,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/ode-iii-the-remonstrance-of-shakespeare-3674
-0.02799712,0.020228257,"[ 1 ] the estimation of a poem of this **nature** must depend, first, on its arrangement, plan","[ 1 ] the estimation of a poem of this nature must depend , first , on its arrangement , plan",nature,Banwell Hill; A Lay Of The Severn Sea. Complete,William Lisle Bowles,18th Century,http://public-domain-poetry.com/william-lisle-bowles/banwell-hill-a-lay-of-the-severn-sea-complete-35362
-0.03250552,0.037113693,"school, in which he swims as taught by **nature**, fit pattern for a human creature, glancing amid","school , in which he swim ##s as taught by nature , fit pattern for a human creature , glancing amid",nature,Loving And Liking - Irregular Verses - Addressed To A Child  (By My Sister),William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/loving-and-liking-irregular-verses-addressed-to-a-child-by-my-sister-4561
-0.0347185,0.030158294,"sister, and your friends with what inchantment **nature**'s goodly scene attracts the sense of mortals","sister , and your friends with what inch ##ant ##ment nature ' s good ##ly scene attracts the sense of mortals",nature,The Pleasures of Imagination - The First Book - Poem,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/pleasures-of-imagination-the-first-book-poem-3716
-0.032735787,0.03991721,"and heighten to their eye the pomp of **nature**, and before them place the fairest, loft","and height ##en to their eye the po ##mp of nature , and before them place the fair ##est , loft",nature,The Pleasures of Imagination - The First Book - Poem,Mark Akenside,18th Century,http://public-domain-poetry.com/mark-akenside/pleasures-of-imagination-the-first-book-poem-3716
-0.032934133,0.033649947,"s wild and mazy track! a bosom **nature** gave thee true, a bosom true bring back","s wild and ma ##zy track ! a bo ##som nature gave thee true , a bo ##som true bring back",nature,"The Hereditary Prince Of Weimar, On His Proceeding To Paris",Friedrich Schiller,18th Century,http://public-domain-poetry.com/friedrich-schiller/hereditary-prince-of-weimar-on-his-proceeding-to-paris-30644
-0.033659622,-0.02696485,"ate fragrance breathed. o human life, that never **art** secure from dolorous change! behold a high","##ate fragrance breathed . o human life , that never art secure from do ##lor ##ous change ! behold a high",art,Epitaphs Ii. Perhaps Some Needful Service Of The State,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/epitaphs-ii-perhaps-some-needful-service-of-the-state-4196
-0.033576682,-0.018476062,"dome hath typified by reach of daring **art** infinity's embrace; whose guardian crest, the","dome hat ##h ty ##pi ##fied by reach of daring art infinity ' s embrace ; whose guardian crest , the",art,Ecclesiastical Sonnets - Part III. - XLV - Continued,William Wordsworth,18th Century,http://public-domain-poetry.com/william-wordsworth/ecclesiastical-sonnets-part-iii-xlv-continued-4466
-0.032388043,0.029632056,"and most to be deplored, as human **nature**'s broadest, foulest blot,","and most to be de ##pl ##ored , as human nature ' s broad ##est , foul ##est b ##lot ,",nature,The Task. Book II. The Timepiece,William Cowper,18th Century,http://public-domain-poetry.com/william-cowper/task-book-ii-the-timepiece-12993
